"month","site_no","NO3_Estimate","NO3_Upper","NO3_Lower"
"2012-11","usgs08164000",11.081736703644124,18.90113769495158,6.2657360253278895
"2012-12","usgs08164000",37.59673269691247,60.34093772554784,22.81788727101268
"2013-01","usgs08164000",958.8670924302371,1758.4600155762519,546.6923338058875
"2013-02","usgs08164000",92.5492840407848,139.8170337509097,60.63967918382623
"2013-03","usgs08164000",76.73636078413693,117.75694468775129,48.918735038153606
"2013-04","usgs08164000",3892.9650065192423,7620.214082645283,2114.6429778681577
"2013-05","usgs08164000",926.2216651680279,1612.1592602457456,553.1808828857895
"2013-06","usgs08164000",209.0422877265238,342.7547876940986,131.03801119814318
"2013-07","usgs08164000",3.571776360987375,5.9357383147726575,2.086462110590066
"2013-08","usgs08164000",23.311185373519162,35.135737714696404,15.427811158419134
"2013-09","usgs08164000",51.351108360221666,77.18480105040862,33.967286188763644
"2013-10","usgs08164000",939.2570339921622,1756.1824307397042,530.608050685615
"2013-11","usgs08164000",165.94090713054183,270.61606920421997,105.16620594103183
"2013-12","usgs08164000",33.118464787236974,53.520398350177814,20.202456198259554
"2014-01","usgs08164000",63.05483960941209,96.93891793185085,41.03769610268555
"2014-02","usgs08164000",49.74759490301707,77.58473695946118,31.84793950059761
"2014-03","usgs08164000",1027.8901676723526,1905.7009620209617,591.1332091999425
"2014-04","usgs08164000",85.04641901333069,128.45479433907937,56.23473070089977
"2014-05","usgs08164000",6857.256894943779,13583.285073047306,3685.70377827435
"2014-06","usgs08164000",1007.2271383016032,1646.7694643279158,633.1878587691717
"2014-07","usgs08164000",46.996833948782985,71.29439971238624,31.418573056682746
"2014-08","usgs08164000",0.3015226415056066,0.5642171364975563,0.158978833828657
"2014-09","usgs08164000",12.768140554182933,19.38230338399357,8.50825915789415
"2014-10","usgs08164000",0.26131708078053456,0.4841932930918849,0.1395378894355313
"2014-11","usgs08164000",104.91285031034806,165.8166695113129,68.4087859537413
"2014-12","usgs08164000",47.39993009054631,71.74123742677133,31.81163689894538
"2015-01","usgs08164000",367.14630912162033,585.9823241392342,236.77659026658105
"2015-02","usgs08164000",33.583444151120794,52.584990509312256,21.313759056673348
"2015-03","usgs08164000",32074.22991198741,63492.794548964666,16959.126223940017
"2015-04","usgs08164000",19967.583708714694,39414.38951460328,10635.131691867144
"2015-05","usgs08164000",20395.271724718896,40435.295654168745,10863.920235103398
"2015-06","usgs08164000",54935.05238597185,109426.10978974467,29051.052160301348
"2015-07","usgs08164000",2475.250400610699,4337.441508585021,1475.4541582750169
"2015-08","usgs08164000",353.90297323208586,529.1170084415426,240.1070990769012
"2015-09","usgs08164000",287.79551126334445,437.5427840536839,194.96069284868574
"2015-10","usgs08164000",2838.1499997902856,5559.368426889262,1524.0470452301824
"2015-11","usgs08164000",2176.9405270662746,3984.98125589027,1253.0647975814181
"2015-12","usgs08164000",3031.822113355994,5710.658513698229,1693.5544832438054
"2016-01","usgs08164000",4028.8379109651596,7656.246892870989,2227.389250316938
"2016-02","usgs08164000",1859.2294245251942,3493.0401941963382,1037.3944624336507
"2016-03","usgs08164000",12493.980310657003,24627.89273084547,6619.945142831888
"2016-04","usgs08164000",6715.4292354094805,13040.462532021033,3617.4297340668127
"2016-05","usgs08164000",18076.931226504617,36031.41111463244,9546.08960973998
"2016-06","usgs08164000",13924.745420542968,27516.398532224226,7418.117393274994
"2016-07","usgs08164000",606.7535019064793,951.2531595810419,401.97673305193587
"2016-08","usgs08164000",2737.133857287028,5122.460024941237,1528.037776326647
"2016-09","usgs08164000",508.90436334502783,802.7552275519109,335.0673909374504
"2016-10","usgs08164000",95.53527040050706,142.07268409777865,66.94986320214142
"2016-11","usgs08164000",143.6720307589901,214.13721596408527,99.6529310237852
"2016-12","usgs08164000",719.8410267650769,1248.4116153393325,431.2962479072294
"2017-01","usgs08164000",3937.7772556769355,7826.694533009225,2125.9067211809465
"2017-02","usgs08164000",6658.922213136748,13276.932561954485,3576.385922226719
"2017-03","usgs08164000",2722.855200201082,5017.2284169205695,1561.7547237684175
"2017-04","usgs08164000",923.6126299434951,1576.0756673523226,563.2072197211795
"2017-05","usgs08164000",233.11333565739238,360.5129629398402,155.99664304832632
"2017-06","usgs08164000",624.8231706237569,1057.3206416135681,387.4919702828271
"2017-07","usgs08164000",78.47257187783995,120.19826996666514,53.11308818276069
"2017-08","usgs08164000",72647.28197612816,148813.74232600027,38200.32056115873
"2017-09","usgs08164000",7093.084311107451,13878.37710223348,3858.949476199942
"2017-10","usgs08164000",1112.1626055965387,1847.2816135528187,706.4225123101239
"2017-11","usgs08164000",476.1637659389795,756.5869797676738,318.14509393734386
"2017-12","usgs08164000",563.5023195747909,906.2353267253194,370.4280743038569
"2018-01","usgs08164000",342.73264809585163,536.2288943490063,228.30796217839196
"2018-02","usgs08164000",540.8475407510181,890.0236261640562,345.1444490190583
"2018-03","usgs08164000",960.7811777925771,1836.063805435608,559.7999555731161
"2018-04","usgs08164000",646.6803512822672,1083.2715472400955,410.1200752541223
"2018-05","usgs08164000",175.01579956876682,272.15202788237303,119.41499473817186
"2018-06","usgs08164000",6615.786787663611,13931.271693998637,3553.894133092815
"2018-07","usgs08164000",180.654272202211,283.8782878109164,121.67155296271619
"2018-08","usgs08164000",42.6290050019856,66.49826718003271,28.50459665122502
"2018-09","usgs08164000",432.4485297221672,757.8992136686951,266.3690486312608
"2018-10","usgs08164000",7979.198993512912,16669.789571128847,4314.843379636576
"2018-11","usgs08164000",4370.467281515759,8851.621405887165,2415.081323399774
"2018-12","usgs08164000",13040.751048618939,27620.9446785209,7022.518727008595
"2019-01","usgs08164000",2225.2383994111196,4232.5813265201,1291.0377861794793
"2019-02","usgs08164000",2307.8606969044026,4567.3346525504885,1309.72991370779
