"month","site_no","TP_Estimate","TP_Upper","TP_Lower"
"2009-12","usgs08164525",33436.167642644235,39091.453355568556,28546.46648863227
"2010-01","usgs08164525",38726.097035225415,45547.57687269822,33008.40681188539
"2010-02","usgs08164525",23948.510453607058,28369.37987067745,20164.766749976498
"2010-03","usgs08164525",1119.9065726651334,1293.9317883540223,964.647496066863
"2010-04","usgs08164525",1292.0664282486619,1499.6875992607972,1119.8539718485454
"2010-05","usgs08164525",12836.593476944692,15033.893054713457,10929.290244611233
"2010-06","usgs08164525",2391.3572490510455,2770.643655678664,2064.839043421835
"2010-07","usgs08164525",31862.17248511955,37078.33360490333,27137.05683187545
"2010-08","usgs08164525",648.7383000865289,746.2234408292514,564.6236475923254
"2010-09","usgs08164525",18760.86868765023,21890.60262690278,16065.070018339002
"2010-10","usgs08164525",923.8752005079641,1065.3259244574722,797.418940362705
"2010-11","usgs08164525",317.0061698957437,367.40929673345823,272.43363616572674
"2010-12","usgs08164525",174.54985275180522,203.39826253805546,149.44704270060652
"2011-01","usgs08164525",691.3130600312885,800.2247989100924,599.1769746249417
"2011-02","usgs08164525",629.9019700103732,727.6957274224762,544.9855231674495
"2011-03","usgs08164525",209.63073153584293,242.85579397225598,179.69120852475342
"2011-04","usgs08164525",58.88929934754222,69.00077847554579,49.96339326665495
"2011-05","usgs08164525",58.707187486899755,69.0712455515787,49.84833360450754
"2011-06","usgs08164525",38.367824802569615,45.66382499456647,32.3011006241702
"2011-07","usgs08164525",55.197882794456596,64.28046897380115,47.04815410783807
"2011-08","usgs08164525",59.287354782225314,70.29038441647869,49.878216204111226
"2011-09","usgs08164525",39.36958364090468,47.5804563463079,32.393037431491464
"2011-10","usgs08164525",60.06160051365072,71.03735886201527,50.43618806810411
"2011-11","usgs08164525",55.62366727887432,65.21457859246054,46.953381236480936
"2011-12","usgs08164525",38.08041736644871,45.33054376197646,31.51654521499445
"2012-01","usgs08164525",55.349939272555254,64.44149725669486,47.03163100273478
"2012-02","usgs08164525",333.7943310867633,384.2511925482827,285.3780549349254
"2012-03","usgs08164525",3947.5234154407103,4582.131563470035,3336.4308984431573
"2012-04","usgs08164525",854.6860901751729,981.9063304711798,740.3530608932352
"2012-05","usgs08164525",2483.933169281132,2868.1363250482545,2142.5447425353514
"2012-06","usgs08164525",426.18976936679667,490.0265783952221,368.00537841119194
"2012-07","usgs08164525",15213.843072529728,17785.233271796176,12907.658899774899
"2012-08","usgs08164525",813.1607523521609,931.9740663364959,706.6011845024792
"2012-09","usgs08164525",921.8397718910101,1063.5068819356477,794.1992311346866
"2012-10","usgs08164525",3159.6753159806344,3651.023103989793,2722.316680522539
"2012-11","usgs08164525",365.7389440465432,421.7549574941071,315.1500543501525
"2012-12","usgs08164525",247.62165127518642,289.53946960359065,211.00131449856715
"2013-01","usgs08164525",339.61270869746505,399.9306301679848,285.84118640152275
"2013-02","usgs08164525",84.30269138866083,99.23707284447016,70.49387037343327
"2013-03","usgs08164525",40.96524892167847,49.05639149554678,33.38120749040288
"2013-04","usgs08164525",440.08549896428354,516.6211879963026,372.45858676098686
"2013-05","usgs08164525",1098.842910508598,1262.2356269213672,945.3211883005846
"2013-06","usgs08164525",333.1758486599862,384.3836299301455,285.5929508245306
"2013-07","usgs08164525",432.7636292229493,512.2612878812316,363.79226912460865
"2013-08","usgs08164525",184.04795084733706,216.38401950601218,155.99035696839343
"2013-09","usgs08164525",515.010801561486,619.0855907385454,428.41689631794407
"2013-10","usgs08164525",1303.5870016944289,1518.846306905445,1114.8581293611874
"2013-11","usgs08164525",778.0686347517,901.4518411216583,670.4184544358484
"2013-12","usgs08164525",216.5411135632859,255.37302620452905,182.0059420826466
"2014-01","usgs08164525",299.38362054041653,358.6753210944822,247.75853016492295
"2014-02","usgs08164525",90.64578707164091,108.24172162792824,74.92479511021087
"2014-03","usgs08164525",521.9057077854428,614.2729624021806,442.9270110438758
"2014-04","usgs08164525",66.20669243855274,79.51454266105064,54.790448186052664
"2014-05","usgs08164525",26234.035874535213,30929.64949597076,22250.082475886513
"2014-06","usgs08164525",11706.923937499314,13718.736947501744,9894.20437453364
"2014-07","usgs08164525",1179.798462118655,1364.5462403491374,1015.9944322539453
"2014-08","usgs08164525",717.757268449557,834.5404230362493,612.3216614003762
"2014-09","usgs08164525",1082.2982625425086,1271.2528901809646,916.8881980209071
"2014-10","usgs08164525",700.7251502195676,820.9471535499621,594.5043323098776
"2014-11","usgs08164525",315.4941407532643,370.38638127445427,265.4504226516641
"2014-12","usgs08164525",58.83250049976672,69.65296285396568,49.02962381077306
"2015-01","usgs08164525",649.2700846497825,754.9338623162147,555.111782800372
"2015-02","usgs08164525",354.7138260144209,411.3729257539381,304.3245786276392
"2015-03","usgs08164525",48090.38599105951,56837.36089498797,40244.60083520679
"2015-04","usgs08164525",42663.40097922616,50203.307784244615,35795.9771720237
"2015-05","usgs08164525",39815.83529168903,47854.26841586998,33225.57010978486
"2015-06","usgs08164525",142079.51683396637,174487.11105647436,118103.0739898881
"2015-07","usgs08164525",3862.671607870566,4695.238244088187,3208.786864408041
"2015-08","usgs08164525",1061.5307607381721,1228.1761382126392,910.99618757513
"2015-09","usgs08164525",2242.800749557864,2595.7971485841294,1925.8144855440341
"2015-10","usgs08164525",10461.26261723753,12275.638619224643,8865.9383771437
"2015-11","usgs08164525",6430.094187852925,7432.001343581494,5455.078454478252
"2015-12","usgs08164525",10379.61582032318,12095.899707523498,8727.168472088493
"2016-01","usgs08164525",5353.449843480242,6227.257177556138,4498.603340246089
"2016-02","usgs08164525",1091.8566044803574,1259.7307055189615,935.9255981244922
"2016-03","usgs08164525",22310.725492427762,26276.31576609959,18590.347692244173
"2016-04","usgs08164525",38156.6811646464,44972.55003179386,31804.420546942565
"2016-05","usgs08164525",27839.563653060402,32781.722393024276,23267.605843641748
"2016-06","usgs08164525",26259.5715934884,31860.51669543546,21856.86268078386
"2016-07","usgs08164525",1347.281233925992,1561.3584854739072,1150.1428765094965
"2016-08","usgs08164525",16668.066775598647,19448.94867687344,14097.025123677604
"2016-09","usgs08164525",6343.3043324151695,7413.735411672638,5341.747915115488
"2016-10","usgs08164525",535.5110397759349,620.337147466068,458.7955382278279
"2016-11","usgs08164525",531.8898765007648,616.4073894447458,453.1751778611732
"2016-12","usgs08164525",825.4452282162698,958.6075762702333,706.4341021044426
"2017-01","usgs08164525",19049.261347371303,22495.669720446745,15982.804485356392
"2017-02","usgs08164525",24721.508131027193,29144.726229594384,20645.589017947976
"2017-03","usgs08164525",22886.87080997143,27273.267732311237,19151.668152051647
"2017-04","usgs08164525",20083.376452239685,23775.640652092177,16703.643908300684
"2017-05","usgs08164525",1560.8009115847256,1814.0285400280595,1331.7283385142084
"2017-06","usgs08164525",1666.3561446796336,1933.8503392134446,1421.4574459515732
"2017-07","usgs08164525",1468.2225077432324,1703.2533075495894,1256.0661210904066
"2017-08","usgs08164525",102794.05990725724,122141.44442515686,86350.01066713232
"2017-09","usgs08164525",18544.572587194234,21905.33028181865,15584.207062225107
"2017-10","usgs08164525",1116.4449157210406,1300.8561077662034,950.0808099688306
"2017-11","usgs08164525",422.7818948727705,492.2805236603553,360.63477442624605
"2017-12","usgs08164525",502.83440823927884,589.9131250388704,425.4589934801533
"2018-01","usgs08164525",639.5133634883686,750.9700021610022,544.331613702513
"2018-02","usgs08164525",1142.372581622116,1350.792430414142,969.0138089404661
"2018-03","usgs08164525",702.9784401588711,828.747463421576,596.0898877244583
"2018-04","usgs08164525",1074.6169720984574,1263.4200947882628,912.4475791029383
"2018-05","usgs08164525",427.4665235373731,499.5636660689761,365.35854858384994
"2018-06","usgs08164525",2311.884962864011,2711.3773145381606,1945.170237830659
"2018-07","usgs08164525",1371.995948744254,1613.9825294844245,1164.2207093281943
"2018-08","usgs08164525",630.7567552692277,740.8702402636613,534.4399862012118
"2018-09","usgs08164525",2920.9347406033908,3442.353207452206,2467.729622728022
"2018-10","usgs08164525",17006.884006202396,20345.577020122575,14110.604135477355
"2018-11","usgs08164525",14762.535603457423,17816.960392838333,12216.338197102876
"2018-12","usgs08164525",41667.497780214,50151.44086602686,34462.50725813885
"2019-01","usgs08164525",12559.123257822439,15058.995391656812,10421.615120448385
"2019-02","usgs08164525",10724.342939781951,12806.111571596333,8917.267273348405
"2019-03","usgs08164525",6026.010626369612,7193.525211010445,5013.49385574984
"2019-04","usgs08164525",1133.2384945685892,1350.9621361938562,961.3865773633381
"2019-05","usgs08164525",13845.74540589856,16603.454904902977,11513.202698206793
"2019-06","usgs08164525",14273.9665664488,17083.757899271764,11883.554850749722
"2019-07","usgs08164525",1310.0391732126568,1565.342267135047,1099.6838672947072
"2019-08","usgs08164525",491.58957802622643,587.340591703787,412.0672154658383
"2019-09","usgs08164525",824.0493446975879,990.115775868011,674.9096876881337
"2019-10","usgs08164525",141.8625424757073,170.52958588973755,116.66764352135839
"2019-11","usgs08164525",511.08336994731945,610.1511076376044,428.1473058473239
"2019-12","usgs08164525",195.43691537020598,233.52701742583912,162.52145872259595
"2020-01","usgs08164525",63.938852780061836,76.95600373392291,52.19015746099714
"2020-02","usgs08164525",61.86529510816997,74.86455800266756,50.63162645015976
"2020-03","usgs08164525",69.90488688371893,85.73376572069421,57.03153576652859
"2020-04","usgs08164525",1249.426557318895,1507.3395040500247,1043.9781602575845
"2020-05","usgs08164525",5474.519704777069,6621.184965483759,4528.8789881971015
"2020-06","usgs08164525",13538.409711913078,16502.48830483423,11164.055069729106
"2020-07","usgs08164525",2154.6214453680113,2611.915700993396,1782.9764687743723
"2020-08","usgs08164525",328.79519031522756,398.8643768617299,271.4811059136364
"2020-09","usgs08164525",18443.119805835107,22936.420348419007,14468.01627050398
"2020-10","usgs08164525",465.8194340148371,560.4260630130324,382.4161930542972
"2020-11","usgs08164525",223.61300017512656,270.4828982752457,180.57707642271473
"2020-12","usgs08164525",10858.343398336672,13133.909597169304,8841.114424559839
"2000-01","usgs08164390",428.12686862227673,531.3250638840866,339.3796293423895
"2000-02","usgs08164390",554.7559317451185,684.983548393875,443.23974169183197
"2000-03","usgs08164390",1203.8235409286285,1484.511688803679,961.4986217805815
"2000-04","usgs08164390",2902.2409470158404,3589.1767090940957,2315.1302330071603
"2000-05","usgs08164390",9812.268706894718,12232.554378070743,7735.42086288459
"2000-06","usgs08164390",2598.939975865348,3187.082125701949,2092.546116524021
"2000-07","usgs08164390",67.3018869209292,80.94090849974924,55.6820263212288
"2000-08","usgs08164390",17.21856347792181,20.9918438543412,14.136696267203066
"2000-09","usgs08164390",1.0129864121610044,1.2511793178995023,0.8269705420253816
"2000-10","usgs08164390",84.41161208532147,100.2104972346978,70.8244856484977
"2000-11","usgs08164390",16718.302519138055,20395.463545506904,13572.254521151912
"2000-12","usgs08164390",4171.179048046192,5029.065120941844,3434.6561408063108
"2001-01","usgs08164390",7615.8956069440765,9135.49415542807,6318.405311538539
"2001-02","usgs08164390",897.1857784505331,1048.3413748609005,771.3412427898286
"2001-03","usgs08164390",20724.064614099,24979.7355051379,17123.549818124382
"2001-04","usgs08164390",690.8249160641464,803.8951049379131,596.0511682425828
"2001-05","usgs08164390",10038.302875261224,12046.726974871517,8310.885479520039
"2001-06","usgs08164390",525.4312973083805,612.3788579353908,454.12794507754523
"2001-07","usgs08164390",168.5183017933859,197.03667811671642,144.60647093081027
"2001-08","usgs08164390",6751.978619799681,8086.73062560392,5592.79208527569
"2001-09","usgs08164390",33888.74635265071,40512.14793038425,28148.35093270644
"2001-10","usgs08164390",7071.9464864210195,8418.985397145852,5933.592676104672
"2001-11","usgs08164390",1062.1773250658578,1215.844362075845,935.3182224413439
"2001-12","usgs08164390",13398.671226794124,15959.776973591504,11271.094620368214
"2002-01","usgs08164390",2408.9816679347127,2807.4593521984684,2079.2764144292364
"2002-02","usgs08164390",647.2759369757908,738.1684938244754,573.056648618981
"2002-03","usgs08164390",525.6368925044393,604.3425587989148,461.0047943807142
"2002-04","usgs08164390",9650.029719310682,11551.958969670017,8104.910550831214
"2002-05","usgs08164390",356.5105306652969,412.85119973768684,309.31032999273054
"2002-06","usgs08164390",171.61263402307773,201.1599374827478,147.6777500671472
"2002-07","usgs08164390",6402.120825348564,7643.56769119561,5405.912605818966
"2002-08","usgs08164390",1613.630154485918,1915.5721212588996,1367.471603142537
"2002-09","usgs08164390",4899.659755041433,5867.016542368009,4126.732103231217
"2002-10","usgs08164390",21719.83652867423,26235.494736911955,18133.5891092745
"2002-11","usgs08164390",43699.83385642554,52774.32694803075,36519.58332008552
"2002-12","usgs08164390",32389.71977890966,38988.27864512918,27131.70115001628
"2003-01","usgs08164390",12298.873531626308,14637.919176972984,10386.487336376322
"2003-02","usgs08164390",12640.309399087575,15101.907653528724,10638.375259846292
"2003-03","usgs08164390",5240.828017594816,6152.4084447172945,4484.537577530022
"2003-04","usgs08164390",1152.637818907589,1307.1814135681723,1019.2274297784189
"2003-05","usgs08164390",577.9606640034855,661.9029920597495,506.0709598668296
"2003-06","usgs08164390",340.74327457507655,397.6102038308363,292.64925964627713
"2003-07","usgs08164390",2427.125091735268,2853.6043436363634,2075.9837027737913
"2003-08","usgs08164390",157.94874789215714,186.50708791420823,133.23527948407644
"2003-09","usgs08164390",3733.9603985382623,4417.84773626252,3171.57129645283
"2003-10","usgs08164390",3342.231094794296,3991.5946728298863,2815.9186271521235
"2003-11","usgs08164390",4717.736038690217,5665.996369623537,3951.946873778855
"2003-12","usgs08164390",439.4541627886583,509.1339144048259,379.26049004385146
"2004-01","usgs08164390",6410.695429814992,7721.14001525234,5323.074342702209
"2004-02","usgs08164390",8569.657493666638,10273.412822293134,7151.631167521169
"2004-03","usgs08164390",9785.793513700723,11784.17043450384,8122.631689620027
"2004-04","usgs08164390",13803.125714983102,16651.077435508025,11404.780447242076
"2004-05","usgs08164390",23596.92307477925,28574.16074610006,19403.802024254597
"2004-06","usgs08164390",46507.81195256127,56704.08995681172,38043.071023313496
"2004-07","usgs08164390",10395.520038869003,12595.55681741239,8561.811366798996
"2004-08","usgs08164390",537.030481467332,624.942530635795,462.742846889659
"2004-09","usgs08164390",333.3449143941335,390.0834419480716,284.7010797016368
"2004-10","usgs08164390",1533.2514914508713,1799.390197843129,1304.584101677079
"2004-11","usgs08164390",49072.10491761667,60060.979168280086,39854.05602177199
"2004-12","usgs08164390",3294.194585090726,3869.9588760352735,2787.161762281302
"2005-01","usgs08164390",4246.488354162986,5107.787393426278,3509.377589106057
"2005-02","usgs08164390",12048.785188835158,14723.467692451539,9804.016602641761
"2005-03","usgs08164390",10834.314491855068,13216.796965224628,8838.416064571009
"2005-04","usgs08164390",1005.0478352315455,1163.3340338015535,864.2829656617239
"2005-05","usgs08164390",5646.338799815684,6856.436472649582,4619.8335870187275
"2005-06","usgs08164390",1286.9116381092495,1538.8940358229129,1070.9340895021824
"2005-07","usgs08164390",700.0445769954617,818.3573296285513,594.6076088016179
"2005-08","usgs08164390",23.844631746310103,29.066207719703304,19.321519461360182
"2005-09","usgs08164390",134.75145470446472,159.01081799249738,113.4097534487462
"2005-10","usgs08164390",1505.6572578270798,1832.7108015156998,1231.4922805029153
"2005-11","usgs08164390",304.0349692913496,357.58139894837984,256.239776909714
"2005-12","usgs08164390",216.49869744426928,255.63710675604707,181.42440552824783
"2006-01","usgs08164390",237.64656748058266,280.13916159125955,199.69357208634548
"2006-02","usgs08164390",237.12786544630916,279.46505195146773,199.3561238043334
"2006-03","usgs08164390",248.60264480552786,292.684065868777,209.0558144377246
"2006-04","usgs08164390",160.96082916106536,190.54977590167135,134.5394726231728
"2006-05","usgs08164390",294.739852067658,345.9905975277902,249.5992636653147
"2006-06","usgs08164390",1001.9002935159568,1195.482420088653,840.1896448582509
"2006-07","usgs08164390",1320.82986089255,1609.861602739591,1084.2878724453267
"2006-08","usgs08164390",36.728306398628334,44.095479303762275,30.089801647251928
"2006-09","usgs08164390",1385.6013761651554,1677.6769902700935,1146.5061129370683
"2006-10","usgs08164390",2786.6089069446884,3356.9069902783813,2320.8232497331983
"2006-11","usgs08164390",22.604272507933278,27.306724215517836,18.488227905185898
"2006-12","usgs08164390",10.80212661424513,13.093891245201835,8.829413369456361
"2007-01","usgs08164390",10176.238831828965,12453.410650469512,8354.951217306478
"2007-02","usgs08164390",743.4235282659449,871.4879734698043,632.921386515241
"2007-03","usgs08164390",9212.103862026528,11285.927420451662,7519.579033791115
"2007-04","usgs08164390",5835.549982931736,7092.266497643275,4802.787942656495
"2007-05","usgs08164390",26362.069347344608,32374.90066282412,21541.9511490077
"2007-06","usgs08164390",2349.994521672302,2788.4734654618596,1986.4420446410386
"2007-07","usgs08164390",30010.67656982054,36817.202424039584,24554.98520948973
"2007-08","usgs08164390",7125.5187103368735,8645.755448487036,5892.923497193678
"2007-09","usgs08164390",2441.573453502234,2928.20693901382,2041.3354942734386
"2007-10","usgs08164390",10898.732644584754,13321.41722549683,8958.704715462942
"2007-11","usgs08164390",6068.75242407906,7362.261983995286,5015.146115437054
"2007-12","usgs08164390",814.6548570638711,949.8097860114275,701.3308724425293
"2008-01","usgs08164390",1851.418470865064,2178.7931478011506,1576.2786506454797
"2008-02","usgs08164390",2292.7290873410334,2692.813873877857,1956.7862737615774
"2008-03","usgs08164390",2994.742785929497,3574.3564963753056,2517.968601259382
"2008-04","usgs08164390",411.14700147498996,477.2892101331288,353.3517156010456
"2008-05","usgs08164390",212.60115261007005,249.2222575040473,182.03050412412148
"2008-06","usgs08164390",80.32157279073735,94.1494036835371,68.65399737854946
"2008-07","usgs08164390",86.2378481202805,101.10789627774157,73.70202412678402
"2008-08","usgs08164390",70.66553731001181,82.91840482533937,60.40447842795216
"2008-09","usgs08164390",683.7398873479664,813.2609969305915,579.5443625401402
"2008-10","usgs08164390",77.77151635686917,91.16658225451843,66.63187998949249
"2008-11","usgs08164390",63.12092152306017,74.00597059346815,54.04316619881652
"2008-12","usgs08164390",62.79316151174924,73.47296464170677,53.901767227287046
"2009-01","usgs08164390",84.6708809523165,98.83526705983591,72.93454260574919
"2009-02","usgs08164390",79.31075941115101,92.5562254866644,68.3347832168373
"2009-03","usgs08164390",114.19632840735173,133.0743129633636,98.44257496554351
"2009-04","usgs08164390",20092.322564375983,24227.445847396797,17030.806787593552
"2009-05","usgs08164390",626.0965839783145,729.7669079991816,542.7953167103179
"2009-06","usgs08164390",87.28389375440071,101.4830736493998,75.34398111389889
"2009-07","usgs08164390",25.38830012598255,29.960045489799477,21.657513597996296
"2009-08","usgs08164390",17.006374343354874,19.90519783239691,14.596720202560213
"2009-09","usgs08164390",2030.8041305254908,2424.6335826813456,1733.735473851623
"2009-10","usgs08164390",21030.26018773536,25130.681735601705,17932.0096394722
"2009-11","usgs08164390",4494.548120558558,5338.825865025644,3840.482749236698
"2009-12","usgs08164390",12839.509231342869,15208.678506100026,10972.539250914184
"2010-01","usgs08164390",16876.579054471324,19971.988904914986,14424.93660749463
"2010-02","usgs08164390",11139.185269208067,13118.107542843736,9553.665651370145
"2010-03","usgs08164390",1985.9206467816803,2303.1324275207403,1732.516188543896
"2010-04","usgs08164390",766.6568617152283,891.105172870507,670.1520514730244
"2010-05","usgs08164390",2118.00621483335,2450.7428702731268,1838.8375323890477
"2010-06","usgs08164390",1840.3753440385267,2139.931128428416,1593.7088445498914
"2010-07","usgs08164390",3893.4966755316686,4515.311133259551,3372.0454789607197
"2010-08","usgs08164390",146.75861723698,168.4428717909849,128.16721557523306
"2010-09","usgs08164390",7101.275896262689,8235.463906273382,6130.854300487242
"2010-10","usgs08164390",149.56000297790337,170.67000792514787,130.62194492775535
"2010-11","usgs08164390",133.7323990764134,152.34776287216098,116.99682430562167
"2010-12","usgs08164390",153.4357270624361,174.58222388581086,134.3147367220797
"2011-01","usgs08164390",2078.5791738566895,2388.965305642949,1808.314926926024
"2011-02","usgs08164390",326.7498856997878,373.96333402723974,286.90926857091773
"2011-03","usgs08164390",275.43339950113403,313.7552013855152,241.17035491484614
"2011-04","usgs08164390",136.69290059216297,155.5069314906433,120.08549473032184
"2011-05","usgs08164390",89.24555637827459,101.61504470458358,78.21838398224241
"2011-06","usgs08164390",48.47140021207949,55.54663413058129,42.329048041473584
"2011-07","usgs08164390",2.246638981195213,2.6150154280013918,1.9330354064477835
"2011-08","usgs08164390",0.022323670846686548,0.02617014100134859,0.0191395061009796
"2011-09","usgs08164390",0.021805455892141546,0.025574293425757042,0.018688175559946087
"2011-10","usgs08164390",0.022727170134727276,0.026582994330669706,0.01949801529585534
"2011-11","usgs08164390",0.022167510735931376,0.025878448621398854,0.01899859502054637
"2011-12","usgs08164390",0.023067874490028274,0.026973937037825295,0.019755939090950844
"2012-01","usgs08164390",7254.049935538998,8316.364398203028,6287.9824220672635
"2012-02","usgs08164390",9148.448793786556,10478.127689751693,7925.484146344823
"2012-03","usgs08164390",12779.905375581742,14633.336539464879,11080.762199800747
"2012-04","usgs08164390",408.4992165313484,468.42163324163135,354.9522594953005
"2012-05","usgs08164390",9531.54091741161,10899.593457752726,8259.370774124847
"2012-06","usgs08164390",205.67140031478223,234.57041606448664,179.75467801066281
"2012-07","usgs08164390",1658.6726333762044,1892.5931235861747,1452.33778863912
"2012-08","usgs08164390",1.7086768379469475,1.996772616981664,1.4573506549894133
"2012-09","usgs08164390",896.9354763462277,1031.2676825478384,772.7005941998947
"2012-10","usgs08164390",427.80947413171185,492.5866088390017,371.6371875152977
"2012-11","usgs08164390",16.359779485073613,18.994356245498206,13.985905125215497
"2012-12","usgs08164390",9.4575972171168,10.95274000894833,8.130592645143311
"2013-01","usgs08164390",163.3371561375659,190.17995550965878,140.85611752577685
"2013-02","usgs08164390",33.36243453361068,38.27834922867269,29.061890041296962
"2013-03","usgs08164390",8.990063625582208,10.491636820649255,7.647246242584265
"2013-04","usgs08164390",5665.12875833981,6574.827853173263,4845.651457363247
"2013-05","usgs08164390",744.5677126756812,861.8096542190654,644.0549850682364
"2013-06","usgs08164390",65.14360243820398,76.09870087700894,56.22202922740687
"2013-07","usgs08164390",0.02149253391218802,0.025250067235321062,0.018223654153321656
"2013-08","usgs08164390",0.021195561500945377,0.024912360371868218,0.017968314263369065
"2013-09","usgs08164390",209.50420725005287,244.17450963042242,178.86632531262447
"2013-10","usgs08164390",1062.6365426333014,1246.7761546097308,903.5498543003915
"2013-11","usgs08164390",1896.8889378568117,2232.921773464321,1608.825946663137
"2013-12","usgs08164390",2.0676574429378785,2.4355621366507827,1.7488911876262094
"2014-01","usgs08164390",322.1844289452615,376.3476965815071,275.32359729236055
"2014-02","usgs08164390",0.11679124373751593,0.13807985340530018,0.09817810959638275
"2014-03","usgs08164390",2197.1234858841317,2601.0776790126347,1851.2431145610228
"2014-04","usgs08164390",38.02874572519502,43.96524244938365,32.881038979840696
"2014-05","usgs08164390",9933.216167220267,11865.371352895872,8320.741659528172
"2014-06","usgs08164390",6269.249307393928,7487.683537443624,5242.620736567503
"2014-07","usgs08164390",90.29515194287686,105.3747953345888,77.1413806062128
"2014-08","usgs08164390",0.01736406819783267,0.02064076523710717,0.01452206621267355
"2014-09","usgs08164390",0.01650100271050927,0.01960698687210037,0.013791343455598381
"2014-10","usgs08164390",0.016743142956411196,0.019851488794231403,0.013968705297000113
"2014-11","usgs08164390",413.98648226340026,487.13427266978715,349.3651706387667
"2014-12","usgs08164390",642.5277780415917,753.7454036668922,543.592933187684
"2015-01","usgs08164390",359.4558688429079,421.37693391808534,306.9125643431717
"2015-02","usgs08164390",28.605637402639818,33.54075165704084,24.273059655867367
"2015-03","usgs08164390",29005.249996446764,34733.21527521105,23998.29958063801
"2015-04","usgs08164390",17446.29047137175,20859.662421272173,14443.925128874747
"2015-05","usgs08164390",27796.76609829284,33329.7623984283,22892.291342176344
"2015-06","usgs08164390",46035.621410172906,55278.42383071488,37903.00093246764
"2015-07","usgs08164390",2676.85079080494,3181.278390542541,2241.2361662418734
"2015-08","usgs08164390",214.8455133440916,251.0740215691903,182.25838418851396
"2015-09","usgs08164390",237.76939331336015,278.91462766620356,201.26815356829462
"2015-10","usgs08164390",4272.302615965146,5138.089267195519,3536.8779230128353
"2015-11","usgs08164390",3871.7397545601366,4640.161492808955,3225.3099927652343
"2015-12","usgs08164390",8113.286254411553,9768.098140415234,6737.627964163012
"2016-01","usgs08164390",3242.0957674591964,3886.2914093842423,2705.566137537834
"2016-02","usgs08164390",1992.6261980578192,2393.817264082103,1666.5779684322233
"2016-03","usgs08164390",10676.850316792843,12909.468354684313,8887.492675559326
"2016-04","usgs08164390",19016.530826976174,22979.34333473867,15783.750676453348
"2016-05","usgs08164390",13316.932513768992,16097.60364019038,11045.141101551353
"2016-06","usgs08164390",8573.37182865385,10349.695992099232,7112.407571803142
"2016-07","usgs08164390",309.401466749002,362.94690450961286,262.93317365904863
"2016-08","usgs08164390",1613.6148348387283,1908.091712402404,1373.6038659916653
"2016-09","usgs08164390",414.0975529719882,488.3975961199991,349.9217041682257
"2016-10","usgs08164390",72.8172863484319,85.96318477667523,60.95836710116752
"2016-11","usgs08164390",184.67929999110396,216.34332320159777,156.55063303747733
"2016-12","usgs08164390",1573.8371530647848,1876.921177473003,1316.232663482609
"2017-01","usgs08164390",5545.84269071368,6668.669082365282,4587.28111341921
"2017-02","usgs08164390",6172.222115673237,7405.231906979871,5109.402444774548
"2017-03","usgs08164390",4056.8964987100712,4840.294575465117,3382.056448548235
"2017-04","usgs08164390",5505.661333805276,6608.607669762696,4565.805004841243
"2017-05","usgs08164390",366.85392575900755,426.873477435111,313.6625406633155
"2017-06","usgs08164390",319.73289421590005,374.38998436698415,272.26139895023573
"2017-07","usgs08164390",117.64926493992654,137.26180522897704,99.23898001196673
"2017-08","usgs08164390",42745.39616553886,51547.347051569894,35439.61122772212
"2017-09","usgs08164390",7312.291807303832,8751.082141243674,6110.134757467508
"2017-10","usgs08164390",820.5243758585636,961.1631837889656,700.5275143089347
"2017-11","usgs08164390",302.07449092713176,347.9430347597265,260.19404761676014
"2017-12","usgs08164390",404.4489283429946,468.2371245870608,348.96977896311193
"2018-01","usgs08164390",345.6834545501411,397.550941825494,299.48332166206797
"2018-02","usgs08164390",960.652378296426,1128.217834428528,820.104751401347
"2018-03","usgs08164390",2257.353790767064,2708.466521269098,1893.8085639001908
"2018-04","usgs08164390",959.1888450580929,1118.572980409816,824.3839292348785
"2018-05","usgs08164390",238.37390262545776,274.83353014057195,206.24045351617283
"2018-06","usgs08164390",6886.123104497656,8318.883666345011,5741.69441995076
"2018-07","usgs08164390",85.55596072685162,99.34393308538479,73.38865230878535
"2018-08","usgs08164390",13.775804206951346,16.33882415582145,11.509914117441848
"2018-09","usgs08164390",799.1309812676211,951.4352664503647,677.123627327763
"2018-10","usgs08164390",8679.981573296467,10427.849502696929,7300.827135205124
"2018-11","usgs08164390",6070.372574726178,7254.913310726593,5124.899698483934
"2018-12","usgs08164390",20537.67888896568,24780.40279711571,17153.30010529064
"2019-01","usgs08164390",5621.337514791616,6715.10253038633,4732.7590875719725
"2019-02","usgs08164390",5111.354957491976,6110.9121197860395,4278.989682410993
"2019-03","usgs08164390",1852.5083967072685,2177.1740180756465,1580.2426804077613
"2019-04","usgs08164390",1205.5323985912005,1412.38104352024,1029.185606437801
"2019-05","usgs08164390",7249.046963645888,8705.229177343906,6040.109425467103
"2019-06","usgs08164390",4666.668112428922,5573.433986364396,3915.5190103718965
"2019-07","usgs08164390",487.09188319376455,563.7675798003336,422.45163476154255
"2019-08","usgs08164390",83.76422149528092,96.98042609143782,72.25734310925216
"2019-09","usgs08164390",43.623368863120234,51.3566217676288,37.26810844843966
"2019-10","usgs08164390",491.32829454561335,586.7465779780027,414.5150076420523
"2019-11","usgs08164390",754.6957414327034,883.6926037184179,647.6033421645249
"2019-12","usgs08164390",285.0383324007311,328.5624913160103,246.68423992060738
