"month","site_no","NO3_Estimate","NO3_Upper","NO3_Lower"
"2020-01","lktexana_g",5444.34764077791,9443.599680801784,3178.148418938107
"2020-02","lktexana_g",8780.965788062169,14595.342233476771,5348.004839246141
"2020-03","lktexana_g",15743.753471203923,25334.00267495209,9673.990640982889
"2020-04","lktexana_g",21198.48816982581,30948.70795205596,14627.911339216982
"2020-05","lktexana_g",36550.01784212743,56025.008872437655,24132.626993297974
"2020-06","lktexana_g",35325.84914682553,56271.68894635867,22615.882683164313
"2020-07","lktexana_g",30051.24024302994,46150.638843206754,20005.892528449658
"2020-08","lktexana_g",10747.864258651858,17387.675246509127,6742.915750029442
"2020-09","lktexana_g",6401.38830767711,10744.749994427995,3838.6482545925137
"2020-10","lktexana_g",5026.410960813515,8712.148262149733,2876.3596338520174
"2020-11","lktexana_g",14131.21639442527,25179.714551798417,8098.45570173293
"2020-12","lktexana_g",5627.284024095641,9743.193210592253,3300.450589275962
"2005-01","usgs08164390",6745.391860485517,10632.318390426173,4238.657230232319
"2005-02","usgs08164390",6698.7140385914845,10713.090305465086,4144.412461176052
"2005-03","usgs08164390",14362.584061610776,22814.271620870364,9019.495900748938
"2005-04","usgs08164390",15090.569968749314,24308.694388499574,9446.171564864284
"2005-05","usgs08164390",18865.79271514608,30805.43266773083,11924.424455517554
"2005-06","usgs08164390",15081.728637018592,25338.494940674238,9434.520062126912
"2005-07","usgs08164390",6274.55081423971,10501.64248480927,3883.724581009663
"2005-08","usgs08164390",4467.820122281766,7426.945181670016,2723.511537105209
"2005-09","usgs08164390",3610.323225117413,6020.219883787799,2182.2196602338
"2005-10","usgs08164390",3628.1525640926216,6095.100459340174,2166.469506578936
"2005-11","usgs08164390",6517.248927463983,11019.735561178246,3873.383508273579
"2005-12","usgs08164390",5023.574473520391,8079.1054797485,3087.930934356544
"2006-01","usgs08164390",6749.240910745741,10421.766944193794,4369.809954252481
"2006-02","usgs08164390",6700.425304594855,10459.849614097868,4269.769164781149
"2006-03","usgs08164390",14361.502843920453,22106.674560889853,9316.105352961344
"2006-04","usgs08164390",15082.155654432261,23553.45720146979,9747.37197195537
"2006-05","usgs08164390",18845.54782631151,29938.946821997226,12234.633129552341
"2006-06","usgs08164390",15057.615731514654,24697.83464304682,9694.438970949517
"2006-07","usgs08164390",6261.834175522119,10306.907340778103,4010.0068589802077
"2006-08","usgs08164390",4454.456712974813,7220.740916024561,2783.7468173816046
"2006-09","usgs08164390",3598.6574765023784,5853.550274830247,2238.956533126698
"2006-10","usgs08164390",3613.501393349077,5931.201502608734,2208.371448782758
"2006-11","usgs08164390",6486.706526797349,10688.979319604941,3936.989092282947
"2006-12","usgs08164390",4997.365336860675,7867.172118970509,3153.6854609657103
"2007-01","usgs08164390",6709.614784650527,10113.74560806387,4450.662333642381
"2007-02","usgs08164390",6657.536616178108,10188.110717663845,4349.977865593421
"2007-03","usgs08164390",14263.030125360281,21459.472647521667,9492.312018102293
"2007-04","usgs08164390",14970.559170477047,22718.151245051336,9930.694094484737
"2007-05","usgs08164390",18697.102332203656,29075.120240020096,12378.889376760768
"2007-06","usgs08164390",14932.63394436476,23974.712438559407,9811.453400913533
"2007-07","usgs08164390",6207.917070929949,9976.677051565755,4037.3093817356635
"2007-08","usgs08164390",4413.277935829175,7032.900694598769,2824.1546977188136
"2007-09","usgs08164390",3564.8552524551246,5690.125037619212,2267.1484090924337
"2007-10","usgs08164390",3577.7955768854995,5815.23246063564,2225.9370981325815
"2007-11","usgs08164390",6420.080294191575,10425.10217127938,3966.706177998136
"2007-12","usgs08164390",4944.417407727728,7663.239904646119,3190.6304782412208
"2008-01","usgs08164390",6635.772020423708,9827.880957713991,4490.152730941746
"2008-02","usgs08164390",6697.097841182151,10075.199630296112,4457.575042290295
"2008-03","usgs08164390",14407.517132963763,21251.902684647077,9765.74592289465
"2008-04","usgs08164390",14762.750792978008,22009.468510643317,9983.278231750612
"2008-05","usgs08164390",18361.428261494737,28071.937776452814,12304.44380987971
"2008-06","usgs08164390",14674.516529952454,23130.90342294961,9659.119363924814
"2008-07","usgs08164390",5928.333795995585,9400.184181378045,3874.9937020718567
"2008-08","usgs08164390",5282.1160062096915,8301.86105448515,3394.8228766447673
"2008-09","usgs08164390",2628.5009053844383,4125.35275117047,1695.538194769925
"2008-10","usgs08164390",3606.660922522725,5803.081380981475,2265.277537613246
"2008-11","usgs08164390",6210.016065328743,9989.375522829505,3897.07927633482
"2008-12","usgs08164390",4979.51923281403,7653.727336542555,3260.110253191148
"2009-01","usgs08164390",6538.528034637974,9601.899248623737,4477.135404670863
"2009-02","usgs08164390",6484.156312721346,9617.924550071726,4378.204238144739
"2009-03","usgs08164390",13884.671502502593,20206.77973403298,9543.783282560209
"2009-04","usgs08164390",14564.35828645728,21444.14603048197,9960.206810061936
"2009-05","usgs08164390",18179.149723760802,27487.071613986758,12273.79274988515
"2009-06","usgs08164390",14510.968607829356,22547.45102305733,9642.55298207657
"2009-07","usgs08164390",6030.039492558527,9467.229644380506,3952.775085026
"2009-08","usgs08164390",4282.794226013265,6660.7500969744,2784.2202671651726
"2009-09","usgs08164390",3458.642298776556,5393.776799138497,2242.8255858253315
"2009-10","usgs08164390",3468.3811371581164,5556.731849840962,2177.775331919297
"2009-11","usgs08164390",6219.423528350724,9957.095244347323,3941.3213868412554
"2009-12","usgs08164390",4786.954977674708,7344.63815216953,3144.0522115585054
"2010-01","usgs08164390",6419.1130923312485,9341.49825795034,4426.955752957517
"2010-02","usgs08164390",6362.240219020259,9340.339328976297,4319.3300497164255
"2010-03","usgs08164390",13616.234728964126,19680.599059434317,9436.006364670367
"2010-04","usgs08164390",14272.1037516682,20882.155994611618,9813.959290566596
"2010-05","usgs08164390",17800.67363105835,26775.653060763616,12078.53592078425
"2010-06","usgs08164390",14197.875591841228,21960.021946331668,9413.370838893376
"2010-07","usgs08164390",5896.211112030883,9185.022178847543,3860.906679927201
"2010-08","usgs08164390",4181.652995739859,6447.011813481919,2746.128559242212
"2010-09","usgs08164390",3375.696034068867,5226.159023967738,2202.538834710163
"2010-10","usgs08164390",3380.756092217259,5402.043743463238,2131.638527331667
"2010-11","usgs08164390",6055.4208098565605,9718.56287029235,3834.7680112386843
"2010-12","usgs08164390",4656.0875488865795,7107.796371879005,3063.957746524331
"2011-01","usgs08164390",6235.309105729315,8996.684094449676,4319.635171139663
"2011-02","usgs08164390",6172.736403108015,9029.808264942862,4213.294466040009
"2011-03","usgs08164390",13196.031847299428,18944.971779836593,9196.017905995082
"2011-04","usgs08164390",13811.659598230863,20128.39050887403,9515.62809474504
"2011-05","usgs08164390",17202.18831395562,25818.18029051152,11678.837884646337
"2011-06","usgs08164390",13702.004566601827,21019.845902187968,9063.796368099796
"2011-07","usgs08164390",5684.266182955665,8796.056941743112,3701.56744903294
"2011-08","usgs08164390",4021.990605962592,6173.239751459471,2641.045884989041
"2011-09","usgs08164390",3244.943375001727,5005.014386182113,2119.8056772577456
"2011-10","usgs08164390",3243.4931915791326,5172.846741976794,2053.075453717778
"2011-11","usgs08164390",5800.243342990648,9328.382328492657,3664.6765157978502
"2011-12","usgs08164390",4453.817831719901,6788.743536996264,2922.0101878382666
"2012-01","usgs08164390",5954.019592868654,8557.930293648695,4138.427078904204
"2012-02","usgs08164390",5988.281126315468,8753.404999542365,4103.427956887768
"2012-03","usgs08164390",12841.036347636777,18326.44112985461,8993.55358196736
"2012-04","usgs08164390",13102.989044207974,19086.669751426045,9058.035027257887
"2012-05","usgs08164390",16232.480896065987,24279.489126781842,11028.87165363717
"2012-06","usgs08164390",12923.416602610367,19797.545706269313,8425.54565746021
"2012-07","usgs08164390",5205.266469077437,8033.665064154262,3364.8648841453783
"2012-08","usgs08164390",4606.747976692922,7069.900472623456,3020.099104104629
"2012-09","usgs08164390",2287.9545040206376,3528.6832062216135,1494.6047518191451
"2012-10","usgs08164390",3122.657831707617,4979.369334462563,1985.8538384385404
"2012-11","usgs08164390",5351.683180397859,8579.692110420505,3367.3757510501114
"2012-12","usgs08164390",4273.910445646523,6514.335679161128,2806.815881038639
"2013-01","usgs08164390",5582.021645994705,8032.261003946926,3887.8859664061774
"2013-02","usgs08164390",5510.192384489847,8038.613342710551,3773.4214399748694
"2013-03","usgs08164390",11749.444832978168,16737.547940927885,8269.018298011151
"2013-04","usgs08164390",12258.27744728251,17845.251014373163,8493.38022638564
"2013-05","usgs08164390",15222.30574297301,22565.207757916854,10320.857164373485
"2013-06","usgs08164390",12091.918190936276,18495.840761224477,7887.944413669727
"2013-07","usgs08164390",5006.00345529846,7739.792228733108,3231.4245578396694
"2013-08","usgs08164390",3526.8158640118113,5403.804438736513,2305.616900771348
"2013-09","usgs08164390",2842.5242933119043,4407.386072643948,1851.9798088131806
"2013-10","usgs08164390",2831.71914600313,4518.611644564721,1802.8276121867175
"2013-11","usgs08164390",5050.48126417607,8144.303462835969,3160.991239599509
"2013-12","usgs08164390",3869.7312780031575,5949.346954053153,2522.5789890512833
"2014-01","usgs08164390",5159.335153980874,7451.647602980339,3573.9632986803945
"2014-02","usgs08164390",5088.692015115353,7412.6795181103325,3478.971661314859
"2014-03","usgs08164390",10842.964352055322,15498.139643544317,7621.043991792288
"2014-04","usgs08164390",11303.11186645687,16533.830566875546,7821.036805758858
"2014-05","usgs08164390",14026.088852306033,20797.818691927965,9471.163879502112
"2014-06","usgs08164390",11134.786712617895,17034.233686987023,7270.466598125999
"2014-07","usgs08164390",4607.734695047948,7136.388297616345,2985.287842499031
"2014-08","usgs08164390",3243.499133521269,4988.460557839617,2109.1445774095355
"2014-09","usgs08164390",2613.700715913576,4075.817749043573,1696.2791984540613
"2014-10","usgs08164390",2602.3143886242738,4200.271155448265,1649.4260902846067
"2014-11","usgs08164390",4639.515771829366,7533.7635615868585,2897.1857395728307
"2014-12","usgs08164390",3553.826862807153,5484.010876516892,2304.5633352697096
"2015-01","usgs08164390",4736.673743189485,6884.37609119252,3245.911084839623
"2015-02","usgs08164390",4670.789823198033,6827.567746701128,3175.4825302751456
"2015-03","usgs08164390",9950.8629256217,14350.866580371261,6944.50802120038
"2015-04","usgs08164390",10371.480073316601,15344.823418402446,7109.4714012253835
"2015-05","usgs08164390",12868.649279182246,19227.613398345908,8623.228123590852
"2015-06","usgs08164390",10215.282822291005,15731.006561644997,6665.535198148034
"2015-07","usgs08164390",4227.124635883063,6541.424009003895,2736.1460829993566
"2015-08","usgs08164390",2975.602587825757,4609.369517349489,1911.0351968804778
"2015-09","usgs08164390",2397.858422453866,3768.24358709464,1533.1618615772109
"2015-10","usgs08164390",2387.609422208033,3920.032106204739,1505.3970812815119
"2015-11","usgs08164390",4257.169094278357,6967.65769085071,2639.3148940265296
"2015-12","usgs08164390",3261.306984406761,5077.2669695149825,2101.281872316422
"2016-01","usgs08164390",4347.5620562252525,6398.004665130768,2939.295707211728
"2016-02","usgs08164390",4362.695648450305,6472.428890616813,2918.5982596702856
"2016-03","usgs08164390",9337.058266969549,13679.607276898745,6433.98125250685
"2016-04","usgs08164390",9505.990448279792,14243.8129754549,6425.076909862766
"2016-05","usgs08164390",11753.632198416688,17861.790089133723,7798.84003052645
"2016-06","usgs08164390",9341.822695665454,14664.150663765675,6007.844737261945
"2016-07","usgs08164390",3758.1735688949702,5902.759036938416,2398.198404202066
"2016-08","usgs08164390",3318.19204750741,5231.288708512757,2095.981874384771
"2016-09","usgs08164390",1646.9996059936082,2632.3693249928297,1037.4347279446893
"2016-10","usgs08164390",2244.5129158603354,3725.0829566124808,1404.846888469127
"2016-11","usgs08164390",3842.3869030984897,6327.419395078571,2365.7538929210077
"2016-12","usgs08164390",3065.9513020840823,4825.804447855625,1959.6024621577328
"2017-01","usgs08164390",4000.4629415693307,5993.63612438178,2657.370503003243
"2017-02","usgs08164390",3946.2264897318805,5991.759449061718,2597.6724643345183
"2017-03","usgs08164390",8410.010308225577,12587.626912377413,5685.383047433578
"2017-04","usgs08164390",8769.266333363814,13344.381527973143,5819.079895413254
"2017-05","usgs08164390",10885.16688659356,16813.35960246859,7115.231841858468
"2017-06","usgs08164390",8644.177332377085,13803.7938934786,5502.545649500586
"2017-07","usgs08164390",3578.0920545443896,5748.843150105151,2238.123966146688
"2017-08","usgs08164390",2520.4166362061733,4078.2968418508185,1562.2000636487303
"2017-09","usgs08164390",2031.3873300180999,3318.3026569079143,1248.8994446399267
"2017-10","usgs08164390",2023.8399773915025,3427.760661873594,1241.1223777056093
"2017-11","usgs08164390",3610.2397599741266,6042.332812708072,2191.9280299154707
"2017-12","usgs08164390",2766.8108694934267,4457.427234949454,1739.760147641555
"2018-01","usgs08164390",3690.236808250537,5669.052753915863,2394.487893853526
"2018-02","usgs08164390",3641.1468989867303,5688.137462125851,2347.678802654322
"2018-03","usgs08164390",7761.747295404116,11984.00645899719,5123.413192237044
"2018-04","usgs08164390",8095.960463535171,12606.892383116112,5227.02263871451
"2018-05","usgs08164390",10052.662584704853,15943.753007058633,6423.901932403962
"2018-06","usgs08164390",7985.59585332978,13020.811293126724,4980.679732158368
"2018-07","usgs08164390",3306.317037177905,5472.065155129344,2027.75161126941
"2018-08","usgs08164390",2330.2883590116207,3850.6744332717058,1401.4746699130806
"2018-09","usgs08164390",1878.4147502085868,3143.6763390466213,1125.7955736191836
"2018-10","usgs08164390",1872.3458518401021,3219.233090017378,1116.366614045085
"2018-11","usgs08164390",3341.367877851267,5763.050955300876,1982.4570499162223
"2018-12","usgs08164390",2561.665204189787,4237.063959733764,1583.1607926862612
"2019-01","usgs08164390",3418.242593409491,5411.612762763278,2160.041423361954
"2019-02","usgs08164390",3374.195198911177,5391.366293222263,2133.8331909041426
"2019-03","usgs08164390",7195.555150065106,11467.822482847845,4622.319957595672
"2019-04","usgs08164390",7509.359133647553,12133.937018796341,4738.90610558668
"2019-05","usgs08164390",9329.212684679143,15155.567013601225,5796.2690861973615
"2019-06","usgs08164390",7414.785078655921,12460.790978612633,4499.254638969278
"2019-07","usgs08164390",3071.283039016896,5233.771340107436,1835.2233071739454
"2019-08","usgs08164390",2166.7499405100566,3693.5237860020275,1264.7125942101165
"2019-09","usgs08164390",1747.028263884368,3011.126532210613,1017.8229013743368
"2019-10","usgs08164390",1742.9195051892202,3068.008826464129,1007.4324721165697
"2019-11","usgs08164390",3112.7595595986368,5495.182550921068,1795.9937771992252
"2019-12","usgs08164390",2387.9826103548717,4041.889775931621,1425.175170906835
"2020-01","usgs08164390",3189.2965444954307,5205.277573276056,1951.1758810251276
"2020-02","usgs08164390",3205.662713267984,5277.541597449755,1965.3668135082817
"2020-03","usgs08164390",6871.250632833368,11344.89803426535,4276.453600674638
"2020-04","usgs08164390",7009.177297259226,11737.455101872685,4283.750091250939
"2020-05","usgs08164390",8682.292266483271,14546.234841821855,5228.895916251494
"2020-06","usgs08164390",6912.6768174228055,11884.026314004124,4043.979666825411
"2020-07","usgs08164390",2784.641056686507,4867.952603567739,1611.3864092670628
"2020-08","usgs08164390",2465.7821843058555,4315.137696926282,1392.7813385227612
"2020-09","usgs08164390",1224.9019214733034,2175.9532549201354,695.0068176188041
"2020-10","usgs08164390",1672.9355870313752,3031.9668513659744,937.4377592474057
"2020-11","usgs08164390",2869.1799986029696,5223.522166010927,1600.8469283376178
"2020-12","usgs08164390",2292.9746160888676,4019.687924270394,1322.6866698627134
"2005-01","usgs08164450",1702.5277325578768,2877.5509265523697,1021.6647320546156
"2005-02","usgs08164450",1708.6027566132627,2932.9737405453275,1027.8651385766364
"2005-03","usgs08164450",3313.2727968317204,5773.324199570611,1965.1732228758522
"2005-04","usgs08164450",3243.9570041288594,5661.2381589410425,1925.7510834624868
"2005-05","usgs08164450",3684.634555347131,6374.465375384897,2196.6969725380577
"2005-06","usgs08164450",3385.5771107029504,5923.746917577579,1996.6073355834526
"2005-07","usgs08164450",2742.23267689315,4633.583680043027,1650.7101044215747
"2005-08","usgs08164450",1648.1327113251589,2721.759208370043,1026.565050236649
"2005-09","usgs08164450",1783.7530675892174,2918.222950732027,1111.3308505561345
"2005-10","usgs08164450",1494.805954698462,2416.5317020905354,935.4301919116823
"2005-11","usgs08164450",2216.2515831941264,3847.396632283597,1308.8533637407174
"2005-12","usgs08164450",1114.2098438618477,1848.298409801009,684.1344762635539
"2006-01","usgs08164450",1702.5278168426626,2877.5511700359643,1021.664765799249
"2006-02","usgs08164450",1708.6028413444233,2932.973801545296,1027.8651979554706
"2006-03","usgs08164450",3313.2729614630653,5773.3246676575245,1965.173191555004
"2006-04","usgs08164450",3243.9571657872243,5661.238526040443,1925.7510227287328
"2006-05","usgs08164450",3684.634739497032,6374.465772988917,2196.6970082956686
"2006-06","usgs08164450",3385.5772804964927,5923.747294244833,1996.6072842493427
"2006-07","usgs08164450",2742.2328148154197,4633.5838468550555,1650.7100511378208
"2006-08","usgs08164450",1648.1327946835072,2721.7593387989796,1026.5649785970377
"2006-09","usgs08164450",1783.7531580193056,2918.2232695124358,1111.3308579932448
"2006-10","usgs08164450",1494.8060308390893,2416.5318420712365,935.4302387334933
"2006-11","usgs08164450",2216.251696590738,3847.397379976348,1308.8533251540084
"2006-12","usgs08164450",1114.2099010637564,1848.2985312543246,684.1345309829176
"2007-01","usgs08164450",1702.5279046939804,2877.5514214810205,1021.6648012707761
"2007-02","usgs08164450",1708.6029298390526,2932.973867097008,1027.8652598347944
"2007-03","usgs08164450",3313.2731336894844,5773.325152761597,1965.173160746836
"2007-04","usgs08164450",3243.9573351694617,5661.238910042766,1925.7509625242142
"2007-05","usgs08164450",3684.6349326185355,6374.4661893054645,2196.697047297949
"2007-06","usgs08164450",3385.5774586643597,5923.747687422513,1996.6072341167987
"2007-07","usgs08164450",2742.2329595647234,4633.58402191643,1650.7099985906964
"2007-08","usgs08164450",1648.1328821553946,2721.759475368766,1026.5649060353323
"2007-09","usgs08164450",1783.7532528939378,2918.2236003471394,1111.3308669244898
"2007-10","usgs08164450",1494.8061106812638,2416.5319887369537,935.4302877670908
"2007-11","usgs08164450",2216.2518154314175,3847.3981533369188,1308.853286620484
"2007-12","usgs08164450",1114.209960984308,1848.2986581507328,684.1345878568864
"2008-01","usgs08164450",1702.5279966439316,2877.5516812934216,1021.6648387672087
"2008-02","usgs08164450",1758.606404954553,3020.044149221028,1058.2982421154884
"2008-03","usgs08164450",3317.992270580516,5781.173352197102,1967.5487607563643
"2008-04","usgs08164450",3298.945295505639,5757.749517036798,1958.7977528749057
"2008-05","usgs08164450",3649.5407577763663,6309.098029280743,2176.1804307406237
"2008-06","usgs08164450",3416.6851082478424,5986.296997961138,2012.3551976553795
"2008-07","usgs08164450",2655.6596581140275,4474.2570945494335,1602.3891399452868
"2008-08","usgs08164450",1876.749073594556,3100.4433871544543,1167.889205020012
"2008-09","usgs08164450",1576.8137442293203,2575.6328195842057,983.2838612798391
"2008-10","usgs08164450",1492.6467630298741,2416.764765553779,932.659736620384
"2008-11","usgs08164450",2211.5720724340267,3837.5409227992964,1306.7277666329599
"2008-12","usgs08164450",1203.1805787493947,2003.2564688864984,737.0663351491849
"2009-01","usgs08164450",1702.5280921886317,2877.5519480669495,1021.6648780088074
"2009-02","usgs08164450",1708.6031185067588,2932.9740149298336,1027.8653912455313
"2009-03","usgs08164450",3313.2735004815045,5773.326168555964,1965.1731000173704
"2009-04","usgs08164450",3243.9576954090016,5661.239726399149,1925.7508454510141
"2009-05","usgs08164450",3684.635342850196,6374.467075454123,2196.6971344856793
"2009-06","usgs08164450",3385.57783661738,5923.748518423521,1996.6071382527157
"2009-07","usgs08164450",2742.23326629607,4633.58438824048,1650.709896319474
"2009-08","usgs08164450",1648.133067126851,2721.759761407251,1026.5647583483435
"2009-09","usgs08164450",1783.7534533398748,2918.2242904598247,1111.3308884509252
"2009-10","usgs08164450",1494.8062790525041,2416.5322978085223,935.4303913650259
"2009-11","usgs08164450",2216.2520655678723,3847.399768175205,1308.8532080548155
"2009-12","usgs08164450",1114.210086913815,1848.2989252520224,684.1347068038928
"2010-01","usgs08164450",1702.5281894464151,2877.552217440359,1021.6649180086434
"2010-02","usgs08164450",1708.603216150685,2932.974093729896,1027.8654592367654
"2010-03","usgs08164450",3313.2736898764065,5773.326686071564,1965.1730674281332
"2010-04","usgs08164450",3243.957880857165,5661.240148649371,1925.7507871619487
"2010-05","usgs08164450",3684.635553460737,6374.4675348872925,2196.6971797548376
"2010-06","usgs08164450",3385.5780300617407,5923.748946705436,1996.6070902586237
"2010-07","usgs08164450",2742.233422910455,4633.58457002417,1650.7098447585674
"2010-08","usgs08164450",1648.1331611437627,2721.7599052772057,1026.5646819186607
"2010-09","usgs08164450",1783.7535550310488,2918.2246415123227,1111.3308992641532
"2010-10","usgs08164450",1494.8063641506199,2416.5324543601428,935.4304442885699
"2010-11","usgs08164450",2216.252191538474,3847.400597354162,1308.8531658005759
"2010-12","usgs08164450",1114.210150160524,1848.2990604889085,684.1347672714502
"2011-01","usgs08164450",1702.5282858697312,2877.552483962043,1021.6649573893094
"2011-02","usgs08164450",1708.603312738164,2932.974170431626,1027.865526878976
"2011-03","usgs08164450",3313.273876810581,5773.327195421288,1965.1730300791203
"2011-04","usgs08164450",3243.958063395401,5661.240568685897,1925.7507267143865
"2011-05","usgs08164450",3684.6357602933253,6374.467992739932,2196.697222496378
"2011-06","usgs08164450",3385.5782195802162,5923.749372036112,1996.6070391288279
"2011-07","usgs08164450",2742.2335760791098,4633.584741660033,1650.7097907101759
"2011-08","usgs08164450",1648.1332528175662,2721.760044500741,1026.5646025079639
"2011-09","usgs08164450",1783.7536540763308,2918.224989677695,1111.3309082928236
"2011-10","usgs08164450",1494.8064468618693,2416.532607370563,935.4304963722524
"2011-11","usgs08164450",2216.252313756687,3847.401430675927,1308.8531197399775
"2011-12","usgs08164450",1114.210211446823,1848.2991929591353,684.1348271519437
"2012-01","usgs08164450",1702.5283791280433,2877.5527425121595,1021.664994934995
"2012-02","usgs08164450",1758.6067998042888,3020.044452269335,1058.298503194479
"2012-03","usgs08164450",3317.9930150411624,5781.1754372417145,1967.5486342426311
"2012-04","usgs08164450",3298.9460349280807,5757.751229165629,1958.7975205193366
"2012-05","usgs08164450",3649.541574939815,6309.099742971463,2176.180584271412
"2012-06","usgs08164450",3416.685872311817,5986.29862317243,2012.354987299872
"2012-07","usgs08164450",2655.660251370955,4474.257880019917,1602.388928953131
"2012-08","usgs08164450",1876.7494919456121,3100.4442346386977,1167.888843909444
"2012-09","usgs08164450",1576.8140953732707,2575.6339527617947,983.2839480086725
"2012-10","usgs08164450",1492.647094812262,2416.7653526001404,932.659937018531
"2012-11","usgs08164450",2211.5725630750912,3837.544279201996,1306.7276152550921
"2012-12","usgs08164450",1203.1808452391026,2003.2572300496063,737.0665467714634
"2013-01","usgs08164450",1702.5284683878565,2877.552990931701,1021.6650303602314
"2013-02","usgs08164450",1708.6034953269514,2932.974306435781,1027.8656569875216
"2013-03","usgs08164450",3313.274229781651,5773.328160105409,1965.1729353999424
"2013-04","usgs08164450",3243.9584076232923,5661.241378666943,1925.7505955759566
"2013-05","usgs08164450",3684.636149964063,6374.468879160437,2196.6972944835816
"2013-06","usgs08164450",3385.578576312186,5923.750197517931,1996.606924180409
"2013-07","usgs08164450",2742.2338642235623,4633.585042747179,1650.7096736505425
"2013-08","usgs08164450",1648.1334251308774,2721.7602995992725,1026.5644343232102
"2013-09","usgs08164450",1783.7538401964173,2918.2256693516024,1111.3309196752368
"2013-10","usgs08164450",1494.806602226083,2416.5328978927773,935.4305965452705
"2013-11","usgs08164450",2216.2525432786356,3847.403095340907,1308.8530166625294
"2013-12","usgs08164450",1114.210326531847,1848.2994460216466,684.1349442685455
"2014-01","usgs08164450",1702.5285542930765,2877.5532299736838,1021.665064241226
"2014-02","usgs08164450",1708.6035813213664,2932.9743667048974,1027.8657198088124
"2014-03","usgs08164450",3313.2743961303054,5773.328614683399,1965.1728805340083
"2014-04","usgs08164450",3243.9585699882,5661.241769269561,1925.7505272280623
"2014-05","usgs08164450",3684.6363338975743,6374.469307964811,2196.6973248611434
"2014-06","usgs08164450",3385.5787448326832,5923.750600865186,1996.6068633891985
"2014-07","usgs08164450",2742.2340004264756,4633.585176892185,1650.7096134101325
"2014-08","usgs08164450",1648.1335066734964,2721.7604148941077,1026.5643472566214
"2014-09","usgs08164450",1783.7539283132776,2918.226001186938,1111.3309231612266
"2014-10","usgs08164450",1494.806675849653,2416.5330362999453,935.4306450694303
"2014-11","usgs08164450",2216.252652140121,3847.4039225320894,1308.8529620231961
"2014-12","usgs08164450",1114.2103811532347,1848.2995676263035,684.1350017664528
"2015-01","usgs08164450",1702.528637511244,2877.553460309239,1021.6650971285413
"2015-02","usgs08164450",1708.6036646601779,2932.974423556804,1027.865781958478
"2015-03","usgs08164450",3313.274557411826,5773.329053151386,1965.1728234410552
"2015-04","usgs08164450",3243.958727500581,5661.242152249274,1925.7504592036978
"2015-05","usgs08164450",3684.636512430248,6374.469728464115,2196.6973527337586
"2015-06","usgs08164450",3385.578908503335,5923.750999414287,1996.6068026808184
"2015-07","usgs08164450",2742.2341327695617,4633.585303809741,1650.7095536816685
"2015-08","usgs08164450",1648.1335859675444,2721.760522604521,1026.564259434963
"2015-09","usgs08164450",1783.7540140249414,2918.2263279105064,1111.3309258555123
"2015-10","usgs08164450",1494.806747499579,2416.5331712381744,935.4306927195122
"2015-11","usgs08164450",2216.2527581226977,3847.4047437683826,1308.8529065898576
"2015-12","usgs08164450",1114.2104343413853,1848.2996863193898,684.1350586713081
"2016-01","usgs08164450",1702.5287185521636,2877.5536825007634,1021.6651294366394
"2016-02","usgs08164450",1758.6071495199224,3020.0446836142487,1058.2987443730783
"2016-03","usgs08164450",3317.9936732525002,5781.177282540292,1967.5484362652526
"2016-04","usgs08164450",3298.9466873697684,5757.752820499776,1958.7972603554383
"2016-05","usgs08164450",3649.542294869831,6309.101334009452,2176.180679653874
"2016-06","usgs08164450",3416.6865444587083,5986.300150366392,2012.3547421920052
"2016-07","usgs08164450",2655.6607727438973,4474.258506837361,1602.388691227702
"2016-08","usgs08164450",1876.7498590349144,3100.4449718515316,1167.8884484965645
"2016-09","usgs08164450",1576.81440332355,2575.6350056152337,983.2840098860421
"2016-10","usgs08164450",1492.6473855459653,2416.7658802048363,932.6601205614934
"2016-11","usgs08164450",2211.5729927535976,3837.5476098105287,1306.7274240384133
"2016-12","usgs08164450",1203.181078532063,2003.2579304857602,737.0667455683399
"2017-01","usgs08164450",1702.5287976121945,2877.5538967639145,1021.6651613233059
"2017-02","usgs08164450",1708.6038250503261,2932.9745289862567,1027.865904936347
"2017-03","usgs08164450",3313.274867907215,5773.329887463858,1965.172707521619
"2017-04","usgs08164450",3243.959030854588,5661.242895830355,1925.7503281880404
"2017-05","usgs08164450",3684.636856373318,6374.470544305683,2196.697403764774
"2017-06","usgs08164450",3385.57922391901,5923.751778321844,1996.6066858136785
"2017-07","usgs08164450",2742.234387878077,4633.585539942112,1650.709438912378
"2017-08","usgs08164450",1648.1337388936324,2721.7607167538486,1026.564085476808
"2017-09","usgs08164450",1783.7541793643502,2918.22696344752,1111.330930748923
"2017-10","usgs08164450",1494.806885778843,2416.5334316661706,935.4307851807265
"2017-11","usgs08164450",2216.2529627634667,3847.4063560622567,1308.85279634857
"2017-12","usgs08164450",1114.2105370839035,1848.2999151949546,684.1351702789866
"2018-01","usgs08164450",1702.528875235091,2877.5541045779423,1021.6651929857644
"2018-02","usgs08164450",1708.6039028307155,2932.974579635517,1027.8659657785108
"2018-03","usgs08164450",3313.2750185047666,5773.3302874339115,1965.1726509155849
"2018-04","usgs08164450",3243.959178006541,5661.243257909022,1925.750266862618
"2018-05","usgs08164450",3684.6370232200907,6374.470941473664,2196.697428599951
"2018-06","usgs08164450",3385.579376922878,5923.752159625805,1996.6066310098288
