"Date","Flow","log1p_Flow","site_no","TP_Estimate","TP_Upper","TP_Lower"
2015-09-25,18.401,2.9652730660692823,"usgs08164000",8.023165301579876,9.421395764225528,6.788231692752412
2015-09-26,18.001,2.9444389791664403,"usgs08164000",7.815553271925345,9.222447750020976,6.5886320573054515
2015-09-27,18.001,2.9444389791664403,"usgs08164000",7.814160672449524,9.217504361466593,6.600439178335938
2015-09-28,18.001,2.9444389791664403,"usgs08164000",7.796241348107165,9.201035165692081,6.576108142401411
2015-09-29,17.701,2.928523523860541,"usgs08164000",7.648860549774333,9.030071271565614,6.452729266429767
2015-09-30,18.801000000000002,2.9856819377004897,"usgs08164000",8.131376336186543,9.590901326427838,6.867171175507808
2015-10-01,17.301000000000002,2.9069010598473755,"usgs08164000",7.44336510692804,8.81622577917013,6.250932156247198
2015-10-02,16.101000000000003,2.8390784635086144,"usgs08164000",6.9336275999707215,8.1507236511827,5.870157534462305
2015-10-03,15.301,2.791165107812717,"usgs08164000",6.628430493491908,7.751236657391242,5.619326236550846
2015-10-04,14.900999999999996,2.766319109226186,"usgs08164000",6.480509054757269,7.569132180484966,5.51778489776869
2015-10-05,14.800999999999997,2.760009940032921,"usgs08164000",6.437362613895685,7.525517510634962,5.482927402579269
2015-10-06,14.600999999999999,2.747270914255491,"usgs08164000",6.328036973612412,7.387398201113488,5.383154705125809
2015-10-07,14.501,2.740840023925201,"usgs08164000",6.269987065975906,7.314055200814934,5.331182826680247
2015-10-08,14.600999999999999,2.747270914255491,"usgs08164000",6.296977546378296,7.343853324826726,5.350692363631934
2015-10-09,14.800999999999997,2.760009940032921,"usgs08164000",6.354665211247004,7.434812457539792,5.388570589025663
2015-10-10,14.600999999999999,2.747270914255491,"usgs08164000",6.227940250854168,7.308895533752201,5.272315189325518
2015-10-11,14.301,2.72785282839839,"usgs08164000",6.071194906991709,7.140609158486358,5.13778187981428
2015-10-12,14.600999999999999,2.747270914255491,"usgs08164000",6.178725636880396,7.290481458487614,5.204186375293564
2015-10-13,15.100999999999999,2.7788192719904172,"usgs08164000",6.407459894504784,7.606417067833793,5.391277186772829
2015-10-14,14.501,2.740840023925201,"usgs08164000",6.208260687898918,7.383340964063371,5.206522558235394
2015-10-15,14.301,2.72785282839839,"usgs08164000",6.120419146971005,7.278825049399341,5.135547813217076
2015-10-16,13.901,2.7013612129514133,"usgs08164000",5.959805018276495,7.083989242345646,5.008469163190236
2015-10-17,13.501,2.6741486494265287,"usgs08164000",5.769006945202503,6.8530245623755865,4.847260685412518
2015-10-18,12.901,2.631888840136646,"usgs08164000",5.488722267600675,6.521754523373474,4.606417685320044
2015-10-19,12.801,2.624668592163159,"usgs08164000",5.409604110952849,6.42840905032874,4.548082069165408
2015-10-20,13.200999999999999,2.653241964607215,"usgs08164000",5.583444363013148,6.6301670635787024,4.696862133629422
2015-10-21,14.301,2.72785282839839,"usgs08164000",6.114056168339394,7.259882302718108,5.148092717410732
2015-10-22,15.301,2.791165107812717,"usgs08164000",6.7086285325036386,7.979328621190524,5.65849885462053
2015-10-23,18.801000000000002,2.9856819377004897,"usgs08164000",8.461745422165668,10.101200623070952,7.143831533932383
2015-10-24,31.500999999999994,3.481240089335692,"usgs08164000",15.346682437479606,18.431929687096638,12.7452176274954
2015-10-25,748.001,6.618738983517219,"usgs08164000",469.7542763519814,585.7725386365335,377.0654439019645
2015-10-26,2510.001,7.828436359157585,"usgs08164000",2226.8930753017316,3167.5508646915205,1572.5654901487487
2015-10-27,1500.001,7.313886831633462,"usgs08164000",1379.2812968435844,2102.951392994879,915.8694193769322
2015-10-28,261.001,5.568344503761097,"usgs08164000",229.25360122095535,331.43176699692685,160.74100755263171
2015-10-29,137.001,4.927253685157205,"usgs08164000",104.77604471862065,139.15062582191928,81.46274377420178
2015-10-30,92.201,4.534747721691546,"usgs08164000",61.98280078884793,78.86334030485362,49.82463774157133
2015-10-31,72.20100000000001,4.293195420967266,"usgs08164000",44.73129820564353,55.899627155605216,36.34206939614926
2015-11-01,85.90099999999998,4.464758032271346,"usgs08164000",51.25357599352972,63.7005910635821,42.00005948159416
2015-11-02,737.001,6.6039438246004725,"usgs08164000",482.3232885594415,604.549495577678,386.15087661823225
2015-11-03,179.001,5.19295685089021,"usgs08164000",148.31536898944876,204.51959105395645,109.59989440642966
2015-11-04,99.801,4.613138355637268,"usgs08164000",66.4234607423722,83.78525218104897,53.47309398106147
2015-11-05,72.40100000000001,4.29592393562047,"usgs08164000",42.66718651079547,52.883695600442735,34.84044188690545
2015-11-06,59.300999999999995,4.09933210373314,"usgs08164000",31.910077542578037,39.27351362698393,26.237075210486687
2015-11-07,52.501,3.979681653901961,"usgs08164000",25.970658332619145,31.503288260944522,21.65320589262893
2015-11-08,46.400999999999996,3.858622228701031,"usgs08164000",21.560559333465687,25.70210529162944,18.08143712474657
2015-11-09,53.101,3.9908341858524357,"usgs08164000",23.539799477871227,28.027811078824318,19.725780910999358
2015-11-10,99.501,4.61015772749913,"usgs08164000",47.05946495586683,56.52923254548287,39.579332318124244
2015-11-11,60.90099999999998,4.12552017969055,"usgs08164000",33.40299534228816,41.2879373238954,27.394491581321574
2015-11-12,48.701,3.906004933102583,"usgs08164000",22.31912371684921,26.595550405624174,18.73696842322488
2015-11-13,42.30099999999999,3.768152635008444,"usgs08164000",17.845183262450377,21.172489281236228,15.022752792441743
2015-11-14,37.300999999999995,3.6454498961866,"usgs08164000",15.687321492984868,18.492636070400145,13.261223615322232
2015-11-15,34.501,3.56953269648137,"usgs08164000",14.880972413466129,17.42609627297423,12.651990773503261
2015-11-16,33.101,3.529297384289471,"usgs08164000",14.590141685729872,17.13831905491056,12.38791513937792
2015-11-17,47.30099999999998,3.877431560658527,"usgs08164000",21.45304394088837,25.49437775265599,18.112032540195727
2015-11-18,97.90100000000001,4.594109238628667,"usgs08164000",43.19513074272876,51.50621239150651,36.25055409284613
2015-11-19,1540.001,7.340186835320115,"usgs08164000",838.139625123586,1026.0502867155749,685.1825333052802
2015-11-20,320.001,5.771441123130016,"usgs08164000",262.93185485390063,363.94230882200804,193.47757244987193
2015-11-21,141.001,4.955827057601261,"usgs08164000",89.9373083981285,112.82181481009707,72.61460163630062
2015-11-22,93.00099999999998,4.543294782270004,"usgs08164000",47.71723946641509,57.90878363150172,39.71431291863598
2015-11-23,71.301,4.280824129164719,"usgs08164000",30.80719584944544,36.748396045767265,25.83420737375517
2015-11-24,60.400999999999996,4.117409835153096,"usgs08164000",26.149362718207296,30.92316710258506,22.02035959243833
2015-11-25,54.400999999999996,4.014579593753238,"usgs08164000",24.407817186649506,28.9076738684674,20.625545755267243
2015-11-26,50.501,3.9415818076696905,"usgs08164000",22.659010850749244,26.833535408804572,19.100177164987166
2015-11-27,47.701,3.885679030088544,"usgs08164000",21.060657279102905,24.827642523579488,17.811368077877134
2015-11-28,47.601,3.883623530906448,"usgs08164000",20.72524300680709,24.351399562874658,17.53937530867214
2015-11-29,46.700999999999986,3.8649313978942956,"usgs08164000",20.065567049029518,23.55709879398227,16.9796205018246
2015-11-30,43.701,3.7999735016195233,"usgs08164000",18.64101617941824,21.919851213528396,15.747685974808444
2015-12-01,42.10099999999999,3.763522997109702,"usgs08164000",18.08458998921623,21.23150894926622,15.30589395534654
2015-12-02,40.501,3.7256934272366524,"usgs08164000",17.408544015643482,20.41743958981255,14.7570804135934
2015-12-03,37.700999999999986,3.655839600035736,"usgs08164000",15.94763873661145,18.779019935963092,13.477861409529392
2015-12-04,36.400999999999996,3.6216707044204863,"usgs08164000",15.430149952635235,18.171816496050216,13.110237382880467
2015-12-05,35.501,3.597312260588446,"usgs08164000",15.02923292744744,17.713017340288996,12.773906841609675
2015-12-06,34.601,3.572345637857985,"usgs08164000",14.629809057709334,17.2502097401914,12.437773057259095
2015-12-07,33.800999999999995,3.5496173867804286,"usgs08164000",14.294340772763977,16.853827703818943,12.172884408965594
2015-12-08,33.001,3.5263605246161616,"usgs08164000",13.961732281602874,16.471482073408193,11.89057799348221
2015-12-09,32.501,3.5115454388310208,"usgs08164000",13.771429960743408,16.254256100923328,11.699345082543342
2015-12-10,32.001,3.4965075614664802,"usgs08164000",13.541062176537354,15.98618522297135,11.504722428219246
2015-12-11,32.001,3.4965075614664802,"usgs08164000",13.468118071723907,15.910576939835572,11.430973354801068
2015-12-12,32.900999999999996,3.5234150143864045,"usgs08164000",13.787749337882099,16.289625031168633,11.700648886421906
2015-12-13,72.40100000000001,4.29592393562047,"usgs08164000",31.166767870083984,36.93385417670745,26.301986739029193
2015-12-14,1640.001,7.403061091090091,"usgs08164000",883.9114235143189,1080.3823447072493,713.7054393917505
2015-12-15,2160.001,7.6783263565068856,"usgs08164000",1803.8222823716496,2508.2818305222263,1293.4190582493015
2015-12-16,439.001,6.0867747269123065,"usgs08164000",364.03249736498867,508.44967954638855,262.4151798575599
2015-12-17,233.001,5.455321115357702,"usgs08164000",161.50336629435583,208.05245827798146,127.73867590704191
2015-12-18,158.001,5.0689042022202315,"usgs08164000",97.2534921952365,121.39156798638294,78.3633999908501
2015-12-19,120.001,4.795790545596741,"usgs08164000",67.51211722647216,83.56216619286697,54.60309474037463
2015-12-20,99.101,4.6061696863211745,"usgs08164000",52.65659556733696,64.45733437268522,42.767375116712444
2015-12-21,87.201,4.4796069630127455,"usgs08164000",43.810978131692345,53.084573250273486,36.01471915173717
2015-12-22,78.20100000000001,4.37197629882038,"usgs08164000",37.557483319791615,45.04970781411228,31.127548225043093
2015-12-23,71.40100000000001,4.282206299391671,"usgs08164000",32.90180749463586,39.18896454420708,27.344439813051224
2015-12-24,65.101,4.191168746857641,"usgs08164000",28.922284714699913,34.416920236066716,24.212056156401722
2015-12-25,61.800999999999995,4.139955073474153,"usgs08164000",26.558882334813987,31.699993751470316,22.359012351421878
2015-12-26,58.80099999999998,4.091005660956586,"usgs08164000",24.79508422526353,29.628266765073853,20.82234693082829
2015-12-27,60.50099999999999,4.119037174812473,"usgs08164000",25.21996208915569,30.17370366979548,21.0691034720985
2015-12-28,69.601,4.257030144499196,"usgs08164000",29.34337984291035,35.15075976880699,24.56560190757004
2015-12-29,72.001,4.290459441148391,"usgs08164000",31.522480694164273,37.529800766498205,26.46313079619375
2015-12-30,74.501,4.324132656254979,"usgs08164000",32.878548666153144,39.13937604630943,27.572212547032592
2015-12-31,81.30099999999997,4.410371107683024,"usgs08164000",36.257154690500236,43.1208272052517,30.349558496604715
2016-01-01,65.70100000000001,4.200204952921578,"usgs08164000",29.78236759076123,35.58529611724116,24.87156516138044
2016-01-02,66.001,4.204692619390966,"usgs08164000",27.863471895611017,33.39740598451863,23.37400488628063
2016-01-03,97.301,4.5880240271531205,"usgs08164000",41.91193494695859,50.32670547500173,34.93468787238193
2016-01-04,130.001,4.875197323201151,"usgs08164000",63.89000022839014,77.0923465198393,52.57855079240322
2016-01-05,126.001,4.844187086458591,"usgs08164000",67.11390714318428,82.03164855338551,54.38266958073592
2016-01-06,103.001,4.6443908991413725,"usgs08164000",53.01619014978187,64.5129579264506,43.1769768704478
2016-01-07,1230.001,7.115582126184454,"usgs08164000",622.1607265389281,756.5260892572356,503.2798276779379
2016-01-08,3600.001,8.188966863648876,"usgs08164000",2830.794075548258,3882.215911039596,2098.8452088953927
2016-01-09,752.001,6.6240652277998935,"usgs08164000",626.1504388808955,877.6384510331307,449.12334665661746
2016-01-10,303.001,5.717027701406222,"usgs08164000",210.3490981053071,270.9978780883466,165.07796088054954
2016-01-11,198.001,5.293304824724492,"usgs08164000",116.30187094443404,145.1491093423611,93.51367747019492
2016-01-12,146.001,4.990432586778736,"usgs08164000",74.61769760561823,90.68920510264287,61.11046770445317
2016-01-13,119.00099999999999,4.787491742782046,"usgs08164000",53.355949184891074,64.20914003960242,44.65886012500329
2016-01-14,102.001,4.634728988229636,"usgs08164000",43.45233942404546,52.11735608188485,36.22724240496672
2016-01-15,92.40100000000001,4.536891345234797,"usgs08164000",39.32542942243542,47.02825228032711,32.909767905094675
2016-01-16,84.90100000000001,4.45318382899021,"usgs08164000",35.94171078469542,42.878182954680184,30.059993356403716
2016-01-17,77.301,4.360547602996758,"usgs08164000",32.69968307538598,38.95299720930339,27.444480201916086
2016-01-18,70.90100000000001,4.275276264727001,"usgs08164000",30.131097676006014,35.81826608277349,25.33485473964273
2016-01-19,66.20100000000001,4.207673247529104,"usgs08164000",28.36188439018706,33.60996642199079,24.033716730815378
2016-01-20,64.101,4.175924549214524,"usgs08164000",27.7115144970919,32.748070212891484,23.499976237277608
2016-01-21,61.30099999999998,4.131961425793407,"usgs08164000",26.556083354369594,31.47378031811437,22.476537562499928
2016-01-22,57.800999999999995,4.074141854904581,"usgs08164000",25.17254801781002,29.853779882253107,21.303690866379924
2016-01-23,54.300999999999995,4.012772908528289,"usgs08164000",23.86133129464543,28.361490617590704,20.225237594821323
2016-01-24,51.701,3.9646154555473165,"usgs08164000",22.963546424201827,27.34722857633937,19.313170858929276
2016-01-25,51.400999999999996,3.9589065913269965,"usgs08164000",23.059751281471794,27.665615403407813,19.29825836823286
2016-01-26,50.900999999999996,3.949318790171843,"usgs08164000",22.83672259212443,27.380167634997207,19.1209493025389
2016-01-27,49.101,3.914021008090819,"usgs08164000",22.030241956580525,26.397854645240944,18.441771788961056
2016-01-28,47.001,3.871201010907891,"usgs08164000",21.199300322832773,25.43512769759409,17.71622853962397
2016-01-29,45.701,3.8437441646748516,"usgs08164000",20.734039075304327,24.9093269349688,17.311113134959456
2016-01-30,43.800999999999995,3.8022081394209395,"usgs08164000",19.90079437427777,23.941982560452505,16.601435268516624
2016-01-31,43.900999999999996,3.8044377947482086,"usgs08164000",20.065294405525947,24.18661210948335,16.704754981832306
2016-02-01,44.20099999999999,3.8110970868381857,"usgs08164000",20.132019768622875,24.225822717813422,16.792769372499404
2016-02-02,43.300999999999995,3.7909846770510898,"usgs08164000",19.63904714833356,23.59971593273243,16.44109205815108
2016-02-03,39.501,3.7013019741124933,"usgs08164000",17.88942630700604,21.496334718395488,14.961167874719123
2016-02-04,36.601,3.6270040503958487,"usgs08164000",16.754999110277083,20.22418458214235,13.958311602441151
2016-02-05,35.601,3.6000482404073204,"usgs08164000",16.409375226995294,19.93240290933924,13.70980808578457
2016-02-06,36.800999999999995,3.632309102625542,"usgs08164000",16.949618427967543,20.54217562272452,14.121410608909095
2016-02-07,35.900999999999996,3.6082115510464816,"usgs08164000",16.31850415519013,19.639323865047082,13.637237699156742
2016-02-08,34.400999999999996,3.5667118201397288,"usgs08164000",15.32301798558442,18.360603269969364,12.907037585784021
2016-02-09,37.601,3.653252276470785,"usgs08164000",16.38463686321225,19.37329598362657,13.899094695950321
2016-02-10,42.800999999999995,3.7796338173824005,"usgs08164000",18.026579112639062,21.253411850793754,15.259009807517192
2016-02-11,43.001,3.784189633918261,"usgs08164000",17.81383967556354,21.19216064835248,14.922931222250416
2016-02-12,37.700999999999986,3.655839600035736,"usgs08164000",15.642799046762471,18.600034789465056,13.074925493985507
2016-02-13,35.501,3.597312260588446,"usgs08164000",14.608317334658038,17.29392492769873,12.279871305785282
2016-02-14,34.101,3.55820113047182,"usgs08164000",14.03252101466845,16.60931870227732,11.824517989660194
2016-02-15,34.501,3.56953269648137,"usgs08164000",14.220556511281284,16.82494796751718,11.98597643236862
2016-02-16,33.800999999999995,3.5496173867804286,"usgs08164000",13.941668113328669,16.478041926713487,11.716312593101911
2016-02-17,32.800999999999995,3.520460802488973,"usgs08164000",13.541177740619283,16.003215931828844,11.386893916313074
2016-02-18,31.301,3.475067230228611,"usgs08164000",12.916209523775828,15.272328273085051,10.8711997852562
2016-02-19,31.201,3.4719664525503626,"usgs08164000",12.874254807014763,15.222970453789273,10.831304821008155
2016-02-20,31.700999999999993,3.487375077903208,"usgs08164000",13.117235796102282,15.504661206236221,11.02712571112471
2016-02-21,31.001,3.4657359027997265,"usgs08164000",12.877257855912806,15.275013540398149,10.815750105619118
2016-02-22,32.101,3.4995332823830174,"usgs08164000",13.363779533242933,15.877821244909825,11.219438226256944
2016-02-23,95.001,4.564348191467836,"usgs08164000",42.11076571938178,50.4311815739374,35.11621277789248
2016-02-24,1340.0009999999995,7.201170883281678,"usgs08164000",855.8663115081105,1068.5737424347087,683.5746374728931
2016-02-25,1140.001,7.039660349862076,"usgs08164000",982.763469727649,1375.3144701067392,706.3303189873524
2016-02-26,250.001,5.5254529391317835,"usgs08164000",209.08643938629308,289.6087273600592,153.70048901703436
2016-02-27,147.001,4.997212273764115,"usgs08164000",100.82721844694966,127.32927411374784,80.10359990249292
2016-02-28,105.001,4.663439094112067,"usgs08164000",64.96190274666753,81.2383460261813,52.703909672526464
2016-02-29,84.101,4.443827035579329,"usgs08164000",48.085779875226955,59.67058155917043,39.003291442805775
2016-03-01,72.101,4.291828366755733,"usgs08164000",38.33505384901648,46.96887649702137,31.34078338619907
2016-03-02,63.900999999999996,4.1728476237100445,"usgs08164000",31.944937081468744,38.856104800276576,26.41739697172263
2016-03-03,58.40099999999998,4.084294226368599,"usgs08164000",27.79126885583909,33.45893980386939,23.281925940788156
2016-03-04,53.001,3.9889840465642745,"usgs08164000",24.27418350701678,28.96217091340933,20.281182167277176
2016-03-05,49.40099999999998,3.919991175077323,"usgs08164000",21.81694615590849,25.93651797100079,18.24728216203762
2016-03-06,47.001,3.871201010907891,"usgs08164000",20.293387137547548,24.162486518200225,16.92894061878572
2016-03-07,44.40099999999999,3.8155121050473024,"usgs08164000",19.005711622258815,22.545272090766595,15.832337974331526
2016-03-08,43.501,3.7954891891721947,"usgs08164000",18.580544848521388,21.940467742261024,15.607718777881512
2016-03-09,203.001,5.318119993844216,"usgs08164000",94.35304906313657,114.28043454568508,78.59719424356209
2016-03-10,4230.001,8.350193650720067,"usgs08164000",2879.122081414967,3644.390232390131,2287.668412884807
2016-03-11,7960.001,8.982309899088579,"usgs08164000",7150.953055679979,10224.125994086162,4971.597009683082
2016-03-12,7850.000999999999,8.968396191198256,"usgs08164000",7175.923468751013,10531.281656545085,4869.570362735408
2016-03-13,1390.001,7.237778191923443,"usgs08164000",1263.65892297532,1835.3187927387473,863.5699703707403
2016-03-14,502.001,6.220590170099739,"usgs08164000",410.77770714615485,555.2074275163225,305.8251773985107
2016-03-15,346.00099999999986,5.849324779946859,"usgs08164000",239.24686911893198,300.57334800593037,191.8020504225437
2016-03-16,270.001,5.602118820879701,"usgs08164000",172.93707445511268,216.45506680526898,139.7345049436493
2016-03-17,225.001,5.420534999272286,"usgs08164000",134.38670375593006,167.2879642085431,107.56442510723397
2016-03-18,195.001,5.278114659230517,"usgs08164000",107.66100942545907,131.701702252857,88.32741808798293
2016-03-19,198.001,5.293304824724492,"usgs08164000",102.01855975766073,124.14252570607857,84.83729008208552
2016-03-20,157.001,5.062595033026967,"usgs08164000",78.90941528169587,95.60644145194894,65.90334627835166
2016-03-21,137.001,4.927253685157205,"usgs08164000",63.609883248127524,76.68072383990689,53.406429577454986
2016-03-22,125.001,4.836281906951478,"usgs08164000",58.844329005926205,70.54813953841928,49.53581538235684
2016-03-23,117.001,4.770684624465665,"usgs08164000",56.572784066820766,68.13459466865159,47.47326824957208
2016-03-24,109.001,4.700480365792417,"usgs08164000",53.48999312453559,64.89856373970991,44.99204926223468
2016-03-25,111.00099999999998,4.718498871295094,"usgs08164000",54.40318119694924,65.90926075711798,45.671831144779155
2016-03-26,115.001,4.7535901911063645,"usgs08164000",55.285919149351884,66.50262963076392,46.477955402695216
2016-03-27,107.001,4.68213122712422,"usgs08164000",50.637174076036054,60.73908899313021,42.67951153609505
2016-03-28,93.501,4.548599834499697,"usgs08164000",44.525391570438416,53.331463508089655,37.61898752240262
2016-03-29,87.40100000000001,4.481871969643598,"usgs08164000",42.79334549004661,51.581891297031696,35.973620225341605
2016-03-30,83.80099999999997,4.440295542797857,"usgs08164000",41.66031062214158,50.59784052373709,34.792288842096276
2016-03-31,81.90100000000001,4.417635062141249,"usgs08164000",41.16882431924518,50.259312588283706,34.236630770865744
2016-04-01,79.301,4.385769620952716,"usgs08164000",39.52534896745857,48.00335456757118,32.995062178326954
2016-04-02,72.001,4.290459441148391,"usgs08164000",36.026653249538526,44.084379432817926,30.049693547131294
2016-04-03,66.101,4.206184043977636,"usgs08164000",33.64283149100313,41.336625462065236,27.871081961991727
2016-04-04,63.300999999999995,4.163559631243574,"usgs08164000",32.76010458172943,40.54789061682577,27.011270991951754
2016-04-05,60.30099999999999,4.115779842942166,"usgs08164000",31.46439215417953,39.04524055155329,25.905089861168932
2016-04-06,59.001,4.0943445622221,"usgs08164000",31.073264953949298,38.66691330714911,25.308358340401217
2016-04-07,57.001,4.060443010546419,"usgs08164000",30.14667434664345,37.635450747888754,24.453972028773983
2016-04-08,54.501,4.0163830207523885,"usgs08164000",28.95994495300347,36.34899400233406,23.446023593766064
2016-04-09,53.300999999999995,3.9945242269398897,"usgs08164000",28.504130883769758,36.00955551849957,22.919344460667602
2016-04-10,52.201,3.9740583963475986,"usgs08164000",27.867560810806008,35.12964175123125,22.480129136515977
2016-04-11,51.701,3.9646154555473165,"usgs08164000",27.170247291663095,33.67916056400293,22.20499891904793
2016-04-12,51.30099999999999,3.9569963710708773,"usgs08164000",26.228029071581005,32.15472260068556,21.751405805905744
2016-04-13,59.601,4.104294893075269,"usgs08164000",29.746617544335802,36.05682470054927,24.83789660027937
2016-04-14,59.501,4.102643365036796,"usgs08164000",28.06919581011162,33.435301182401986,23.66803646403246
2016-04-15,202.00099999999998,5.313205979041787,"usgs08164000",100.61068948483991,122.16946167019816,83.89373750045618
2016-04-16,115.001,4.7535901911063645,"usgs08164000",73.7526224443711,92.83857462918928,59.81787943063546
2016-04-17,81.70100000000001,4.415219602029645,"usgs08164000",44.8098447906609,54.67839445282502,36.976293074319706
2016-04-18,92.90100000000001,4.542230386214217,"usgs08164000",46.26497326133348,55.749493048604194,38.6897440268574
2016-04-19,2440.001,7.80016307039296,"usgs08164000",1373.0424238109974,1685.0959584062007,1119.3487218503335
2016-04-20,4010.001,8.296795865770052,"usgs08164000",3727.5650490988482,5223.619374731166,2662.6769825268398
2016-04-21,2690.0009999999997,7.897668150726906,"usgs08164000",2538.9919455917393,3610.17010900861,1788.5949023552212
2016-04-22,870.001,6.769641976852503,"usgs08164000",808.0947189444904,1131.3983218559688,580.9035044687021
2016-04-23,566.001,6.340359303727752,"usgs08164000",464.3574573240458,606.3927879181354,356.6069348866432
2016-04-24,404.001,6.003887067106539,"usgs08164000",307.1192794455901,390.66730673806717,242.11239247970784
2016-04-25,375.001,5.929589143389895,"usgs08164000",269.4881428892357,338.53648766588856,214.94415781773836
2016-04-26,350.001,5.860786223465865,"usgs08164000",246.8277001948439,309.8766538474192,197.47898972899145
2016-04-27,228.001,5.43372200355424,"usgs08164000",156.6807243121422,196.5333592341153,125.9391980120175
2016-04-28,173.001,5.159055299214529,"usgs08164000",107.13745819860772,133.70544612562003,86.52435727677134
2016-04-29,147.001,4.997212273764115,"usgs08164000",82.08849773900427,99.45474654864111,68.08693604143576
2016-04-30,131.001,4.882801922586371,"usgs08164000",68.44609161089672,82.94032141955748,57.01736662201951
2016-05-01,121.00099999999998,4.804021044733257,"usgs08164000",60.196182766604885,73.16255607998757,50.19823742733889
2016-05-02,110.001,4.709530201312334,"usgs08164000",53.65338093349989,65.27098662490393,44.651777859687485
2016-05-03,95.50099999999998,4.56954300834494,"usgs08164000",46.36856613999107,56.290858711391365,38.7768605465952
2016-05-04,85.40100000000001,4.45898767581001,"usgs08164000",42.37248318195316,50.903305708947805,35.69677495057327
2016-05-05,78.70100000000001,4.378269585796169,"usgs08164000",39.987539607628385,48.57032097803711,33.500017837313855
2016-05-06,73.101,4.3054155323020415,"usgs08164000",37.82216723758676,46.16578364752715,31.52328590987966
2016-05-07,68.601,4.242764567340374,"usgs08164000",36.058145473966036,44.25651225445462,29.8404368351507
2016-05-08,64.801,4.186619838331271,"usgs08164000",34.474535998629065,42.11213318403129,28.60338709073764
2016-05-09,63.501,4.1666652238017265,"usgs08164000",34.21064372070915,41.8568122068573,28.330806831451422
2016-05-10,59.300999999999995,4.09933210373314,"usgs08164000",32.029900003969075,39.24336915197801,26.49326279580159
2016-05-11,56.501,4.051784947803305,"usgs08164000",30.891413732475662,38.07769053972916,25.453607410077964
2016-05-12,53.80099999999999,4.00369019395397,"usgs08164000",29.61755066717365,36.73900386382277,24.315428883928107
2016-05-13,51.90099999999998,3.9684033388642534,"usgs08164000",28.74909350254984,35.70806365767037,23.41701629316509
2016-05-14,50.800999999999995,3.9473901492654373,"usgs08164000",28.24828960190473,35.065069269758595,22.970131965625605
2016-05-15,52.701,3.983413001514819,"usgs08164000",29.44151742447484,36.62837160719575,23.90349388299537
2016-05-16,73.80099999999999,4.314817884980432,"usgs08164000",41.58142059187471,51.7121597262432,33.81701395817224
2016-05-17,119.00099999999999,4.787491742782046,"usgs08164000",64.52728538301292,79.15849322053768,53.44692347041294
2016-05-18,351.00099999999986,5.863631175598097,"usgs08164000",181.40625562607002,221.35643747677983,149.8929724055982
2016-05-19,1480.001,7.300472814267799,"usgs08164000",1034.237055120136,1301.1429247448114,821.2389205604862
2016-05-20,4510.001,8.414274137408396,"usgs08164000",3958.1843101546983,5261.041615183755,3001.86637135625
2016-05-21,7460.001,8.917444732471514,"usgs08164000",7190.851396988266,10090.707374269523,5121.954678499739
2016-05-22,7880.001,8.97221007835365,"usgs08164000",7728.744543578396,11023.838686823769,5388.113420336975
2016-05-23,2280.001,7.732369222284388,"usgs08164000",2236.549471960198,3184.661470529619,1558.2726997668149
2016-05-24,629.001,6.4457198193855785,"usgs08164000",572.0664235381848,783.8805936458921,424.9204199823182
2016-05-25,434.001,6.075346031088684,"usgs08164000",324.55769819183615,408.10317290245575,257.42576868893633
2016-05-26,336.00099999999986,5.820082930352362,"usgs08164000",234.59371669931346,294.08886799715776,188.16558584064182
2016-05-27,283.001,5.648974238161206,"usgs08164000",186.80878329285957,233.4749768745671,150.4497156152115
2016-05-28,3010.0009999999993,8.010027528481734,"usgs08164000",1927.5588304321682,2395.901505918686,1543.0742276966935
2016-05-29,3160.001,8.058643712215618,"usgs08164000",2952.6749050702438,4108.174455325687,2174.069499444211
2016-05-30,637.001,6.45833828334479,"usgs08164000",589.2458799094043,815.0238206454412,435.75299932266125
2016-05-31,3440.001,8.14351740579748,"usgs08164000",2507.6055165934895,3159.640905461042,1985.0356125736052
2016-06-01,3870.001,8.261268150577648,"usgs08164000",3577.6938140406937,4930.917595350904,2647.893680293173
2016-06-02,3820.0009999999997,8.2482674474469,"usgs08164000",3536.1527912005977,4876.248168696398,2613.9729363325087
2016-06-03,3170.0009999999993,8.061802274538348,"usgs08164000",2891.377552373722,3932.143089830861,2155.344847756014
2016-06-04,6720.001,8.812992231969966,"usgs08164000",5876.970855464139,7770.447567877991,4473.7920392230935
2016-06-05,5320.001,8.579416534596369,"usgs08164000",5030.870723495786,7010.392258646056,3678.7183772907224
2016-06-06,1080.001,6.985641817639208,"usgs08164000",979.7507554175438,1327.296057169849,731.7422728222924
2016-06-07,621.001,6.432940092739179,"usgs08164000",430.67948451963474,538.669247795803,343.1025219123477
2016-06-08,432.001,6.07073772800249,"usgs08164000",246.4651403917415,300.64740317167855,201.59900303232416
2016-06-09,339.001,5.8289456176102075,"usgs08164000",179.10699419245017,217.75616387495427,148.05499009104997
2016-06-10,283.001,5.648974238161206,"usgs08164000",158.6181907819675,194.66432240691327,131.49151057628814
2016-06-11,241.001,5.488937726156687,"usgs08164000",141.66932158198694,176.82006761232572,115.6307040790019
2016-06-12,242.00099999999995,5.493061443340548,"usgs08164000",147.6250431727388,186.63436243277187,117.6790232964738
2016-06-13,259.001,5.560681631015528,"usgs08164000",159.17217644551184,201.75875126291228,126.00913168600981
