RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
R226558|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.05|07/12/2005|11:40|0.3||||||WC|FO|RT|WEATHER WAS SUNNY AND HOT WITH A VERY LIGHT BREEZE. 50-70% CLOUD COVER. WATERWAS CLEAR AND GREEN. MANY CABBAGEHEAD JELLYFISH IN THE WATER.
2838071|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||7.01|01/04/2006|12:05|1.5||||||WC|FO|RT|
13153932|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.2|07/13/2011|12:15|0.3||||||WC|FO|RT|
13153933|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.1|07/13/2011|12:15|2||||||WC|FO|RT|
14246381|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||5.9|07/31/2013|11:30|0.3||||||WC|FO|RT|
UM01471|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.96|09/22/2003|11:55|0.1||||||UM|UM|TQ|
UM01496|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||7.22|09/23/2003|10:00|0.1||||||UM|UM|TQ|
UM01497|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||7.14|09/23/2003|10:00|0.5||||||UM|UM|TQ|
UM01185|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.13|05/27/2003|11:35|0.5||||||UM|UM|TQ|
UM01215|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.56|05/28/2003|11:20|2||||||UM|UM|TQ|
UM01401|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||5.79|08/19/2003|10:00|1.5||||||UM|UM|TQ|
UM00826|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.93|08/21/2002|11:20|0.1||||||UM|UM|TQ|
UM00830|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.6|08/21/2002|11:20|2||||||UM|UM|TQ|
UM00641|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||5.68|07/24/2002|12:55|2.5||||||UM|UM|TQ|
UM01341|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||5.92|07/23/2003|09:30|1.5||||||UM|UM|TQ|
10024383|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.4|06/06/2007|14:00|0.3||||||WC|FO|RT|
10024384|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.4|06/06/2007|14:00|1.4||||||WC|FO|RT|
10024385|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.5|06/06/2007|14:00|2.4||||||WC|FO|RT|
10115684|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.8|08/07/2008|11:30|0.3||||||WC|FO|RT|
12041331|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||7.1|05/06/2009|12:10|1.1||||||WC|FO|RT|
12769018|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||9|11/09/2010|11:20|0.3||||||WC|FO|RT|
12769019|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||9|11/09/2010|11:20|1||||||WC|FO|RT|
14410915|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||9.5|11/18/2014|11:50|0.3||||||WC|FO|RT|
14601087|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.2|07/06/2017|12:25|0.3||||||WC|FO|RT|
14601090|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||5.4|07/06/2017|12:25|1.7||||||WC|FO|RT|
14764331|2453|13383|LAVACA BAY AT SH 35|00300|OXYGEN, DISSOLVED (MG/L)||6.4|08/07/2019|10:55|0.3||||||WC|FO|RT|
2192996|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||7.07|03/21/2002|11:48|1.1||||||WC|FO|RT|
R201863|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||6.89|05/15/2002|13:02|0.3||||||WC|FO|RT|SUNNY WITH CLOUDS, WIND SE ~15 MPH. LOTS OF BIRDS ON THE SPOIL ISLAND TO IMMEDIATE NE OF SITE. WATER GREEN WITH TYPICAL TURBIDITY. VISIT WAS CONDUCTED AS A MAKE-UP FOR LACK OF VISIT 1ST QUARTER.
R207728|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||11.07|01/08/2003|13:03|0.3||||||WC|FO|RT|CLEAR & SUNNY, COOL & PLEASANT. LIGHT N WIND <10 MPH. SHRIMPER WORKING IN  THE SHIP CHANNEL NEARBY. BAY SURFACE NEAR  FLAT. WATER GREEN WITH TYPICAL TURBIDITY.
2325157|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||9|04/10/2003|13:20|1.6||||||WC|FO|RT|
R213658|2453|13384|LAVACA BAY AT Y AT CM 66|00300|OXYGEN, DISSOLVED (MG/L)||7.7|11/05/2003|12:00|0.3||||||WC|FO|RT|MOSTLY CLOUDY, SE WINDS @ 10-15 MPH, WATER BROWNISH GREEN AND SLIGHTLY MORE TURBID THAN NORMAL
